time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
1.358000000000000096e+00,2.278894598355620360e+00,-1.025612749682247582e+01,-7.362429056260011428e+00,2.225518806671383438e+14,-6.401363886218298438e+13,2.315752265438990938e+14,-1.417661825725931024e+00,1.441095121646703281e-01,9.557257439248687092e+00,1.006996870477147787e+01
1.358999999999999986e+00,2.252474625185896251e+00,-1.146105958092037547e+01,-8.659255241552481053e+00,2.292559625610808438e+14,-6.997117335085582812e+13,2.396961857641944688e+14,-1.706713904704738383e+00,1.391508984971102925e-01,8.986540426909540358e+00,9.474257264285547819e+00
1.360000000000000098e+00,2.249572739153200995e+00,-1.186944910062249114e+01,-9.076182827378795892e+00,2.302923040153599375e+14,-6.680326794062957812e+13,2.397857833489102500e+14,-1.793507324352077381e+00,1.331859464971398010e-01,8.317892386816437167e+00,8.783929389275861865e+00
1.360999999999999988e+00,2.255238031424074752e+00,-1.234290398208525552e+01,-9.530387831055534775e+00,2.321173370613747812e+14,-6.468040069650960156e+13,2.409606034162533125e+14,-1.873811072314730986e+00,1.354414852537459690e-01,9.163073093324165086e+00,9.638537185224040016e+00
1.362000000000000099e+00,2.251975306641746943e+00,-1.205354653979022928e+01,-9.256265115480559302e+00,2.301461668251505625e+14,-5.680001041571489844e+13,2.370516806258401875e+14,-1.825191917462480662e+00,1.487818899354795554e-01,9.839366748260363948e+00,1.036069114274526548e+01
1.362999999999999989e+00,2.270034921521915994e+00,-1.151064244057015884e+01,-8.646922810084737065e+00,2.373511546840983438e+14,-6.342672317996175781e+13,2.456797098728795625e+14,-1.678017576298244329e+00,1.389388099908547836e-01,9.772036177573278692e+00,1.026388926885030095e+01
1.364000000000000101e+00,2.277812542359662018e+00,-1.188240799305735962e+01,-8.994688066067775267e+00,2.367340922964236875e+14,-5.757142325683396875e+13,2.436339451538500000e+14,-1.733604983391894061e+00,1.513192280635277942e-01,9.792949934521526956e+00,1.033098437762457067e+01
1.364999999999999991e+00,2.277730376559410352e+00,-1.013815345305840765e+01,-7.256814658164103093e+00,2.393274899456026875e+14,-5.764836410847250000e+13,2.461726656800985625e+14,-1.398754200442094531e+00,1.702542124229497189e-01,9.877621490569964635e+00,1.048295366089291569e+01
1.366000000000000103e+00,2.275768273149299858e+00,-1.133568322759724367e+01,-8.459507068543890895e+00,2.420224917819336250e+14,-5.693174748250844531e+13,2.486284585475850938e+14,-1.633386570394024462e+00,1.648538773286618853e-01,1.051764160269694592e+01,1.110312617282871450e+01
1.366999999999999993e+00,2.275719789637892010e+00,-1.067220868342197626e+01,-7.797392468077849692e+00,2.373848673480085000e+14,-4.601224356906253125e+13,2.418030227356356562e+14,-1.505607681845165136e+00,1.684178018129698362e-01,1.229325903525287700e+01,1.289138468246608404e+01
