time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,9.993677770439552077e+00,9.872480365591968621e+00,9.975239797453008350e+01,3.138183423562632690e+00,0.000000000000000000e+00,3.138183423562632690e+00,9.987864920213676001e-01
1.000000000000000021e-03,9.983701628940474748e+00,9.862889662993040929e+00,9.955348624976124938e+01,3.136467173671992015e+00,-3.111872955836639601e-02,3.136621543452652539e+00,9.987879326154271986e-01
2.000000000000000042e-03,9.973677319692681564e+00,9.852564611839994768e+00,9.935312656949950849e+01,3.134311073177260099e+00,-6.218568578824508475e-02,3.134927903949075390e+00,9.987824716355456767e-01
3.000000000000000062e-03,9.963747149224586153e+00,9.843312066168280694e+00,9.915582217062475934e+01,3.131968374420603496e+00,-9.314669411378656561e-02,3.133353188677452827e+00,9.987868692234381784e-01
4.000000000000000083e-03,9.953802057308017481e+00,9.833807165771162317e+00,9.895818050453247849e+01,3.129258664576635596e+00,-1.240347015937254826e-01,3.131715887022223477e+00,9.987888867446623742e-01
5.000000000000000104e-03,9.943881325828671791e+00,9.824432082279017209e+00,9.876132657861452913e+01,3.126232794306004870e+00,-1.548430178725352657e-01,3.130065150181095657e+00,9.987919871930972526e-01
6.000000000000000125e-03,9.933937430341266861e+00,9.814636956494098285e+00,9.856381239608808187e+01,3.122815070619535671e+00,-1.856087961223323313e-01,3.128326164338762538e+00,9.987910750849092745e-01
7.000000000000000146e-03,9.923975991463398927e+00,9.804665185040875031e+00,9.836598867271943902e+01,3.119049984121420760e+00,-2.162723372910995145e-01,3.126539065376472859e+00,9.987885419747565274e-01
8.000000000000000167e-03,9.914041791482409494e+00,9.794800722964765782e+00,9.816898357474210002e+01,3.114965755634813593e+00,-2.468745274055035577e-01,3.124733379195616223e+00,9.987868224403235740e-01
9.000000000000001055e-03,9.904084395547355868e+00,9.784565740925515342e+00,9.797136905950279129e+01,3.110500814991879359e+00,-2.774255185208377439e-01,3.122848097232989062e+00,9.987815519116294283e-01
1.000000000000000021e-02,9.894149941759048161e+00,9.774498956661219040e+00,9.777455208491274163e+01,3.105735750201493062e+00,-3.078618065735586606e-01,3.120957135563762641e+00,9.987777520900572581e-01
1.099999999999999936e-02,9.884271907925542777e+00,9.764982505650891653e+00,9.757954174753140819e+01,3.100732366086056402e+00,-3.381205196700957094e-01,3.119113125860556224e+00,9.987790089106415303e-01
