time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
9.769999999999999796e-01,3.539481168457837335e+00,-9.834410796635346230e+00,-8.832223435074711970e-01,1.034403505319683716e+12,4.336407836284440308e+11,1.121621567661544189e+12,-7.050027890534624198e-02,1.930215539310164152e-01,9.530321452268704085e-01,2.126402901786456745e+00
9.779999999999999805e-01,3.534285564072131347e+00,-8.799955414510069573e+00,1.165286425554318134e-01,1.000441323055395142e+12,4.817848380691861572e+11,1.110405093229575195e+12,9.328878003963606003e-03,2.010095203492392180e-01,1.657483256673411010e+00,2.877323828346930679e+00
9.789999999999999813e-01,3.518999544290364767e+00,-1.039602231233449281e+01,-1.572194435985335037e+00,1.026911208079817261e+12,5.042841358611845093e+11,1.144049439037147217e+12,-1.269602689595337175e-01,2.013215638630696525e-01,1.562768599949568848e+00,2.778348019066430474e+00
9.799999999999999822e-01,3.523312667065382264e+00,-1.150646743980533770e+01,-2.659692227470189074e+00,1.005714000851973511e+12,5.426756674337424316e+11,1.142784989197154785e+12,-2.142540370094010160e-01,2.089121119103601321e-01,2.305416020929837551e+00,3.568629289413782324e+00
9.809999999999999831e-01,3.508237376651328621e+00,-1.164429565784323017e+01,-2.884053250572419014e+00,1.010993909712359985e+12,5.725802809979293213e+11,1.161876440790134521e+12,-2.343286186698353979e-01,1.981153881233305714e-01,1.292226710198796313e+00,2.484182941083572072e+00
9.819999999999999840e-01,3.510488671731534449e+00,-1.094538680586946633e+01,-2.169138004926538965e+00,1.023320752550646362e+12,6.018067842953647461e+11,1.187163328369247070e+12,-1.760159531553529277e-01,1.918156450370278598e-01,1.649725641724156588e+00,2.804643294613855531e+00
9.829999999999999849e-01,3.516169103841896515e+00,-9.880291013551421031e+00,-1.063794562495670615e+00,1.024116031977770020e+12,6.335902624483869629e+11,1.204263371369946045e+12,-8.604353787658276798e-02,1.754411921832468857e-01,1.884412320706326138e+00,2.942732927514921659e+00
9.839999999999999858e-01,3.505741938099333321e+00,-1.026716656494129332e+01,-1.513830203862829071e+00,1.028058605345551392e+12,6.645208020323883057e+11,1.224129238421666504e+12,-1.231734988253492397e-01,1.764886324120406857e-01,1.745994115277747394e+00,2.806952683355083522e+00
9.849999999999999867e-01,3.515885304594881688e+00,-1.034244121873014777e+01,-1.526372381755118246e+00,1.070828167694702148e+12,6.874457881647596436e+11,1.272499381687025146e+12,-1.234784306511869240e-01,1.717420551185228073e-01,2.242841558023643600e+00,3.278750238449397614e+00
9.859999999999999876e-01,3.510440101394316059e+00,-9.621293815584170517e+00,-8.373624550699405589e-01,1.031857542146798096e+12,7.308849031899437256e+11,1.264485163612529053e+12,-6.795013913465559885e-02,1.697593696052991097e-01,1.955501401848396936e+00,2.977602229542820389e+00
9.869999999999999885e-01,3.499989473284785380e+00,-9.375522343157800975e+00,-6.534590201197143511e-01,1.013633700929198975e+12,7.673158659740905762e+11,1.271309135432839355e+12,-5.334391435650345098e-02,1.669536366223770274e-01,1.620300884897370564e+00,2.622019189684859253e+00
9.879999999999999893e-01,3.486118474476648466e+00,-9.597909806803656352e+00,-9.544426643981669400e-01,9.472580934284387207e+11,8.088821427576079102e+11,1.245627639560803711e+12,-7.853541802011597406e-02,1.530895202332875349e-01,1.571320021869767825e+00,2.485606911104540906e+00
9.889999999999999902e-01,3.484160978394595265e+00,-8.980302489055315363e+00,-3.562146196379544771e-01,9.663496270167042236e+11,8.378204322247814941e+11,1.278974072563100342e+12,-2.934372978215039895e-02,1.764337710179849639e-01,1.609712298318701551e+00,2.662725847804457757e+00
9.899999999999999911e-01,3.496497873867906225e+00,-7.871786353063288999e+00,8.313163482587840880e-01,9.110213164068028564e+11,8.732465972151842041e+11,1.261950656125461182e+12,6.799857071543678744e-02,1.609248482143418590e-01,1.797284528140396853e+00,2.761706459193978613e+00
9.909999999999999920e-01,3.487316849255075901e+00,-7.999612479773740681e+00,6.494675605432485010e-01,9.103174653077700195e+11,9.027237207994335938e+11,1.282024962213426025e+12,5.340410580452994993e-02,1.580566908621234001e-01,1.778634974456714035e+00,2.722965805956558238e+00
9.919999999999999929e-01,3.484491856559690959e+00,-8.163567993504191378e+00,4.613096022273955321e-01,8.853928653919257812e+11,9.320248934355125732e+11,1.285531379652166748e+12,3.799387476102596833e-02,1.797610807141631073e-01,3.848629904311124950e+00,4.921620867346702788e+00
9.929999999999999938e-01,3.478896448256116880e+00,-7.673211479654431955e+00,9.217861846068112763e-01,8.962469406920385742e+11,9.612087360755318604e+11,1.314222512745752686e+12,7.616355221810032494e-02,1.697833477454842588e-01,3.412656869210229704e+00,4.424190892354341820e+00
