time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,9.900000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
1.000000000000000021e-03,9.990004998333752440e+01,9.985011665412457660e-02,9.880219786806652337e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000049871e-01
2.000000000000000042e-03,9.980019986673333676e+01,1.994009323825594038e-01,9.860479094505570174e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000048761e-01
3.000000000000000062e-03,9.970044955033735334e+01,2.986531449878384592e-01,9.840777844134014231e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000044320e-01
4.000000000000000083e-03,9.960079893439917953e+01,3.976074507427256322e-01,9.821115956886955246e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000049871e-01
5.000000000000000104e-03,9.950124791926828038e+01,4.962645443956716917e-01,9.801493354116817500e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000044320e-01
6.000000000000000125e-03,9.940179640539355432e+01,5.946251192472118419e-01,9.781909957333165949e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000047651e-01
7.000000000000000146e-03,9.930244429332353207e+01,6.926898670844821027e-01,9.762365688202384263e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000047651e-01
8.000000000000000167e-03,9.920319148370610662e+01,7.904594782230560668e-01,9.742860468547376513e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000046541e-01
9.000000000000001055e-03,9.910403787728841962e+01,8.879346415014879312e-01,9.723394220347230657e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000044320e-01
1.000000000000000021e-02,9.900498337491684708e+01,9.851160442867694655e-01,9.703966865736931140e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000046541e-01
1.099999999999999936e-02,9.890602787753689995e+01,1.082004372463416075e+00,9.684578327007031476e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000047651e-01
1.200000000000000025e-02,9.880717128619308198e+01,1.178600310449837707e+00,9.665228526603355931e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000048761e-01
1.300000000000000114e-02,9.870841350202880449e+01,1.274904541196519858e+00,9.645917387126670292e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000044320e-01
1.400000000000000029e-02,9.860975442628623000e+01,1.370917746206032461e+00,9.626644831332396279e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000045430e-01
1.499999999999999944e-02,9.851119396030628650e+01,1.466640605503926054e+00,9.607410782130282314e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000049871e-01
1.600000000000000033e-02,9.841273200552856792e+01,1.562073797649645712e+00,9.588215162584108839e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000042100e-01
1.700000000000000122e-02,9.831436846349100733e+01,1.657217999783824780e+00,9.569057895911368178e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000045430e-01
1.800000000000000211e-02,9.821610323583009006e+01,1.752073887564620236e+00,9.549938905482968039e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000047651e-01
1.899999999999999953e-02,9.811793622428061212e+01,1.846642135207730462e+00,9.530858114822925927e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000049871e-01
2.000000000000000042e-02,9.801986733067555235e+01,1.940923415488214232e+00,9.511815447608048999e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000047651e-01
2.100000000000000130e-02,9.792189645694597289e+01,2.034918399744128692e+00,9.492810827667646663e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000048761e-01
2.199999999999999872e-02,9.782402350512103339e+01,2.128627757861977443e+00,9.473844178983212259e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000046541e-01
2.299999999999999961e-02,9.772624837732774949e+01,2.222052158300357405e+00,9.454915425688126561e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000045430e-01
2.400000000000000050e-02,9.762857097579095011e+01,2.315192268086320837e+00,9.436024492067346728e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000048761e-01
2.500000000000000139e-02,9.753099120283329171e+01,2.408048752808099380e+00,9.417171302557118906e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000048761e-01
2.600000000000000228e-02,9.743350896087495983e+01,2.500622276631474961e+00,9.398355781744656269e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000047651e-01
2.699999999999999969e-02,9.733612415243371174e+01,2.592913502297960804e+00,9.379577854367853433e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000045430e-01
2.800000000000000058e-02,9.723883668012472015e+01,2.684923091128439410e+00,9.360837445314973593e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000046541e-01
2.900000000000000147e-02,9.714164644666051629e+01,2.776651703024981543e+00,9.342134479624355663e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000047651e-01
