time,density_n_site_1,positive_p_n_site_1,density_n_site_2,positive_p_n_site_2
7.459999999999999964e-01,2.557955913571536843e-01,2.531399736818066293e-01,2.184642116775303011e-01,2.158820600793011080e-01
7.479999999999999982e-01,2.543406778198442075e-01,2.516807872605291152e-01,2.189715534753024495e-01,2.164958101180795846e-01
7.500000000000000000e-01,2.528902745467368485e-01,2.502653207313306205e-01,2.194762782585161498e-01,2.171334284898492062e-01
7.520000000000000018e-01,2.514443849295590061e-01,2.488495880542990757e-01,2.199783788528154038e-01,2.176540732773708520e-01
7.540000000000000036e-01,2.500030122716162539e-01,2.475552857057520539e-01,2.204778481798313483e-01,2.182453638487261427e-01
7.560000000000000053e-01,2.485661597880672868e-01,2.461107484986681526e-01,2.209746792568917928e-01,2.188888534335689529e-01
7.580000000000000071e-01,2.471338306062002832e-01,2.446659159770418479e-01,2.214688651967299804e-01,2.192796680801653297e-01
7.600000000000000089e-01,2.457060277657113212e-01,2.433139998779298707e-01,2.219603992071919052e-01,2.197036176093534743e-01
7.620000000000000107e-01,2.442827542189838219e-01,2.420173791458644641e-01,2.224492745909421865e-01,2.201856934606912231e-01
7.640000000000000124e-01,2.428640128313691582e-01,2.404930827336573818e-01,2.229354847451683330e-01,2.205916490016948672e-01
7.660000000000000142e-01,2.414498063814691786e-01,2.390801892678843521e-01,2.234190231612836475e-01,2.210710094724928632e-01
7.680000000000000160e-01,2.400401375614201749e-01,2.375339382101425978e-01,2.238998834246290204e-01,2.215700083792674080e-01
7.700000000000000178e-01,2.386350089771780425e-01,2.361607250385879264e-01,2.243780592141732255e-01,2.220591451849477926e-01
7.720000000000000195e-01,2.372344231488049404e-01,2.346803740556845097e-01,2.248535443022114111e-01,2.223623767441421095e-01
7.740000000000000213e-01,2.358383825107573106e-01,2.333603713139126290e-01,2.253263325540624251e-01,2.228689871107301379e-01
7.760000000000000231e-01,2.344468894121757574e-01,2.318718590300065940e-01,2.257964179277650862e-01,2.233875496079371359e-01
7.780000000000000249e-01,2.330599461171760645e-01,2.303796378533796152e-01,2.262637944737726226e-01,2.239960541937133232e-01
7.800000000000000266e-01,2.316775548051414890e-01,2.290286821861054201e-01,2.267284563346457227e-01,2.243868893467898529e-01
7.820000000000000284e-01,2.302997175705786270e-01,2.277166753716531322e-01,2.271903977451592560e-01,2.248631646462654621e-01
7.840000000000000302e-01,2.289264363933977975e-01,2.264246812606107717e-01,2.276496130604517831e-01,2.254557818887202025e-01
7.860000000000000320e-01,2.275577131779520368e-01,2.249397929912219374e-01,2.281060967189802724e-01,2.259198386226280719e-01
7.880000000000000338e-01,2.261935497622856450e-01,2.234720383097366925e-01,2.285598432337238306e-01,2.264237386756779435e-01
7.900000000000000355e-01,2.248339479009236197e-01,2.220317322846845354e-01,2.290108472084696478e-01,2.269071523017911207e-01
7.920000000000000373e-01,2.234789092651659481e-01,2.206453670495370778e-01,2.294591033375055211e-01,2.274189243704052010e-01
7.940000000000000391e-01,2.221284354433828157e-01,2.194235140774768167e-01,2.299046064053099914e-01,2.278304067244374120e-01
7.960000000000000409e-01,2.207825279413104802e-01,2.181756385150943889e-01,2.303473512862410921e-01,2.283405499285717233e-01
7.980000000000000426e-01,2.194411881823496724e-01,2.168358628434853275e-01,2.307873329442245436e-01,2.288425367545348921e-01
8.000000000000000444e-01,2.181044175078644398e-01,2.154996873904260479e-01,2.312245464324399480e-01,2.292807547259859968e-01
8.020000000000000462e-01,2.167722171774829620e-01,2.141050129807098579e-01,2.316589868930058471e-01,2.297883315652005654e-01
8.040000000000000480e-01,2.154445883693991426e-01,2.127677043399038570e-01,2.320906495566636973e-01,2.302252779707370522e-01
8.060000000000000497e-01,2.141215321806760052e-01,2.112672214685224203e-01,2.325195297424598184e-01,2.306774239600765386e-01
8.080000000000000515e-01,2.128030496275503669e-01,2.099526419415196909e-01,2.329456228574272036e-01,2.312520547518982783e-01
8.100000000000000533e-01,2.114891416457387319e-01,2.085617738523170006e-01,2.333689243962647764e-01,2.317559374247857851e-01
8.120000000000000551e-01,2.101798090907444627e-01,2.072326548539594748e-01,2.337894299410158694e-01,2.321902568343061357e-01
8.140000000000000568e-01,2.088750527381667832e-01,2.059840113584210652e-01,2.342071351607456775e-01,2.325675704168521096e-01
8.160000000000000586e-01,2.075748732840105581e-01,2.046289404065403938e-01,2.346220358112169058e-01,2.330263313325267593e-01
8.180000000000000604e-01,2.062792713449977666e-01,2.034034206321658211e-01,2.350341277345641133e-01,2.333763282858100363e-01
8.200000000000000622e-01,2.049882474588802794e-01,2.021087094248254223e-01,2.354434068589672802e-01,2.336831814544606534e-01
8.220000000000000639e-01,2.037018020847538580e-01,2.008561139130165818e-01,2.358498691983229589e-01,2.341792765173654201e-01
8.240000000000000657e-01,2.024199356033737629e-01,1.996219176936070150e-01,2.362535108519156213e-01,2.345965922397191539e-01
8.260000000000000675e-01,2.011426483174715285e-01,1.985534518173136809e-01,2.366543280040862285e-01,2.350516982278803846e-01
8.280000000000000693e-01,1.998699404520729583e-01,1.972879981343264311e-01,2.370523169239002748e-01,2.353736882831861388e-01
8.300000000000000711e-01,1.986018121548179804e-01,1.960077131313078536e-01,2.374474739648143873e-01,2.357780488990203760e-01
8.320000000000000728e-01,1.973382634962812798e-01,1.948169063287877867e-01,2.378397955643415385e-01,2.362514606356568292e-01
8.339999999999999636e-01,1.960792944702947627e-01,1.935612458606519592e-01,2.382292782437148981e-01,2.366100203885490028e-01
8.359999999999999654e-01,1.948249049942707423e-01,1.923661594871095837e-01,2.386159186075503813e-01,2.370076584940061237e-01
8.379999999999999671e-01,1.935750949095274842e-01,1.911474188393113005e-01,2.389997133435079191e-01,2.374495777436861077e-01
8.399999999999999689e-01,1.923298639816150846e-01,1.898106528132997572e-01,2.393806592219513141e-01,2.378995341810584141e-01
8.419999999999999707e-01,1.910892119006433465e-01,1.885001968294726382e-01,2.397587530956069302e-01,2.383071893497724081e-01
8.439999999999999725e-01,1.898531382816107393e-01,1.874060261854123277e-01,2.401339918992209110e-01,2.385950476389490926e-01
8.459999999999999742e-01,1.886216426647347455e-01,1.861518965214251919e-01,2.405063726492149556e-01,2.390665710671412980e-01
8.479999999999999760e-01,1.873947245157837338e-01,1.849665620471786787e-01,2.408758924433413717e-01,2.394932306247457288e-01
8.499999999999999778e-01,1.861723832264099987e-01,1.837796241002792597e-01,2.412425484603358816e-01,2.398189351321724783e-01
8.519999999999999796e-01,1.849546181144841872e-01,1.823923617339337777e-01,2.416063379595699001e-01,2.401865531826457012e-01
8.539999999999999813e-01,1.837414284244310858e-01,1.810892418782815150e-01,2.419672582807009531e-01,2.406447178828876043e-01
8.559999999999999831e-01,1.825328133275669618e-01,1.799677000185259945e-01,2.423253068433222635e-01,2.409978279903942366e-01
8.579999999999999849e-01,1.813287719224377925e-01,1.787373891598909026e-01,2.426804811466104217e-01,2.413440313135729043e-01
8.599999999999999867e-01,1.801293032351595214e-01,1.775784260813776660e-01,2.430327787689723074e-01,2.417010554085123608e-01
8.619999999999999885e-01,1.789344062197589791e-01,1.763728115250283446e-01,2.433821973676903450e-01,2.420046911374657550e-01
8.639999999999999902e-01,1.777440797197875899e-01,1.752595676975401973e-01,2.437287347172859830e-01,2.423468090317948964e-01
8.659999999999999920e-01,1.765583222942882224e-01,1.740635466172427703e-01,2.440723888834951671e-01,2.426898012232201196e-01
8.679999999999999938e-01,1.753771326094266947e-01,1.728051810198963922e-01,2.444131578317223774e-01,2.430044781287916400e-01
8.699999999999999956e-01,1.742005092986933235e-01,1.715537749396426337e-01,2.447510395667904515e-01,2.432942373696514726e-01
8.719999999999999973e-01,1.730284509234334134e-01,1.703770576546986826e-01,2.450860321723865309e-01,2.435597099421236422e-01
8.739999999999999991e-01,1.718609559731481828e-01,1.691802674029841969e-01,2.454181338107483124e-01,2.438114234021465654e-01
8.760000000000000009e-01,1.706980228657966059e-01,1.680686962391619577e-01,2.457473427223491047e-01,2.441586019306895283e-01
8.780000000000000027e-01,1.695396499480974206e-01,1.668422831983066013e-01,2.460736572255820542e-01,2.444992850420202313e-01
8.800000000000000044e-01,1.683858354958325532e-01,1.656852312664416627e-01,2.463970757164437864e-01,2.446780321426219318e-01
8.820000000000000062e-01,1.672365777141512078e-01,1.646385675622403510e-01,2.467175966682175758e-01,2.450792214786479684e-01
8.840000000000000080e-01,1.660918747378744842e-01,1.634730125834872594e-01,2.470352186311552123e-01,2.454001179289767853e-01
8.860000000000000098e-01,1.649517246318011887e-01,1.623442918341779229e-01,2.473499402321587548e-01,2.457140555170607976e-01
8.880000000000000115e-01,1.638161253910136728e-01,1.611410300463875511e-01,2.476617601744606767e-01,2.459720166272845177e-01
8.900000000000000133e-01,1.626850749411855035e-01,1.599831050386565923e-01,2.479706772373041768e-01,2.461780755339940951e-01
8.920000000000000151e-01,1.615585711388889678e-01,1.588619700266522550e-01,2.482766902756221583e-01,2.466191530709682944e-01
8.940000000000000169e-01,1.604366117719041307e-01,1.577009724579518379e-01,2.485797982197157918e-01,2.469883046379803548e-01
8.960000000000000187e-01,1.593191945595278936e-01,1.565717215532418105e-01,2.488800000749319397e-01,2.472908690537754806e-01
8.980000000000000204e-01,1.582063171528843293e-01,1.554229106676240924e-01,2.491772949213400812e-01,2.475756872910649942e-01
9.000000000000000222e-01,1.570979771352361831e-01,1.542751970340898171e-01,2.494716819134088215e-01,2.479851948949562124e-01
9.020000000000000240e-01,1.559941720222957906e-01,1.531959627235022492e-01,2.497631602796807349e-01,2.481738895975455494e-01
9.040000000000000258e-01,1.548948992625386045e-01,1.521371159526753725e-01,2.500517293224476245e-01,2.484987290609792510e-01
9.060000000000000275e-01,1.538001562375159170e-01,1.510069406231568379e-01,2.503373884174239783e-01,2.487840020158314791e-01
9.080000000000000293e-01,1.527099402621692470e-01,1.499036675711416799e-01,2.506201370134201190e-01,2.490598294562870740e-01
9.100000000000000311e-01,1.516242485851452826e-01,1.488970530426834971e-01,2.508999746320150770e-01,2.493376541892232678e-01
9.120000000000000329e-01,1.505430783891114899e-01,1.478319553646547102e-01,2.511769008672278258e-01,2.496097605231398786e-01
9.140000000000000346e-01,1.494664267910727762e-01,1.467188110969845083e-01,2.514509153851882117e-01,2.499166453281548295e-01
9.160000000000000364e-01,1.483942908426885698e-01,1.455613161654774057e-01,2.517220179238073285e-01,2.501744445102900283e-01
9.180000000000000382e-01,1.473266675305910656e-01,1.444393390551762801e-01,2.519902082924468378e-01,2.504351477374427426e-01
9.200000000000000400e-01,1.462635537767038307e-01,1.432265785731415275e-01,2.522554863715874562e-01,2.507119434217737752e-01
9.220000000000000417e-01,1.452049464385617161e-01,1.421862703555149543e-01,2.525178521124973319e-01,2.510212130781904194e-01
9.240000000000000435e-01,1.441508423096309888e-01,1.411673357855405819e-01,2.527773055368985888e-01,2.512055712441862987e-01
9.260000000000000453e-01,1.431012381196306582e-01,1.402161017037127366e-01,2.530338467366342048e-01,2.514778412945135599e-01
9.280000000000000471e-01,1.420561305348543857e-01,1.392001424321177294e-01,2.532874758733334453e-01,2.517942229088572237e-01
9.300000000000000488e-01,1.410155161584932815e-01,1.382165547375027170e-01,2.535381931780769649e-01,2.519747579629229017e-01
9.320000000000000506e-01,1.399793915309594239e-01,1.371542804037801100e-01,2.537859989510609093e-01,2.522272020287221195e-01
9.340000000000000524e-01,1.389477531302100444e-01,1.361884110733697917e-01,2.540308935612600738e-01,2.523710593063812069e-01
9.360000000000000542e-01,1.379205973720727119e-01,1.349782402854971530e-01,2.542728774460909502e-01,2.525387780220766931e-01
9.380000000000000560e-01,1.368979206105713498e-01,1.340246361000291264e-01,2.545119511110736643e-01,2.527373791070986475e-01
9.400000000000000577e-01,1.358797191382525305e-01,1.330833325893645280e-01,2.547481151294925805e-01,2.530459712110921244e-01
9.420000000000000595e-01,1.348659891865131855e-01,1.320923955923396509e-01,2.549813701420573508e-01,2.533275163544861930e-01
9.440000000000000613e-01,1.338567269259287873e-01,1.311324879475876670e-01,2.552117168565622984e-01,2.535980221214516606e-01
9.460000000000000631e-01,1.328519283874455281e-01,1.300510857823826694e-01,2.554391561255955900e-01,2.537937356076500617e-01
9.480000000000000648e-01,1.318515894707679437e-01,1.291333988998453475e-01,2.556636889382498667e-01,2.540811959858045865e-01
9.500000000000000666e-01,1.308557061402537691e-01,1.281435054427201292e-01,2.558853162269011383e-01,2.542610589760840312e-01
9.520000000000000684e-01,1.298642743019458590e-01,1.271154799712258532e-01,2.561040389884716717e-01,2.544358058171354298e-01
9.540000000000000702e-01,1.288772898014997892e-01,1.262217092427301568e-01,2.563198582864572028e-01,2.547445826982730477e-01
9.560000000000000719e-01,1.278947484244838118e-01,1.252057271380762893e-01,2.565327752506150749e-01,2.549965946388816906e-01
9.580000000000000737e-01,1.269166458966790589e-01,1.241564390491205899e-01,2.567427910766512111e-01,2.552392218552490544e-01
9.599999999999999645e-01,1.259429778843803305e-01,1.231770618404294942e-01,2.569499070259073648e-01,2.554482500827414126e-01
9.619999999999999662e-01,1.249737399946970196e-01,1.221528002580411082e-01,2.571541244250475367e-01,2.556449174456482676e-01
9.639999999999999680e-01,1.240089277758547881e-01,1.211430673797998375e-01,2.573554446657442263e-01,2.558979452964089685e-01
9.659999999999999698e-01,1.230485367174972838e-01,1.202133708676847851e-01,2.575538692043644606e-01,2.562756592125565724e-01
9.679999999999999716e-01,1.220925622509886205e-01,1.194143882323160377e-01,2.577493995616553790e-01,2.566085584333489544e-01
9.699999999999999734e-01,1.211409997497157470e-01,1.184084767954023815e-01,2.579420373224290963e-01,2.569096319388333716e-01
9.719999999999999751e-01,1.201938445293916913e-01,1.173972631039860159e-01,2.581317841352476772e-01,2.571468757152519657e-01
9.739999999999999769e-01,1.192510918483588311e-01,1.163972184888051598e-01,2.583186417121074441e-01,2.573578167744913214e-01
9.759999999999999787e-01,1.183127369078929847e-01,1.155559153735996603e-01,2.585026118281233409e-01,2.574752732655025134e-01
9.779999999999999805e-01,1.173787748525073754e-01,1.146574193621368726e-01,2.586836963212122975e-01,2.576556780979096795e-01
9.799999999999999822e-01,1.164492007702573051e-01,1.137007197027962713e-01,2.588618970917766493e-01,2.578982245039648236e-01
9.819999999999999840e-01,1.155240096930452431e-01,1.127427325235158817e-01,2.590372161023870579e-01,2.579883554351719011e-01
9.839999999999999858e-01,1.146031965969261657e-01,1.117238798392973104e-01,2.592096553774654311e-01,2.580613531938806271e-01
9.859999999999999876e-01,1.136867564024133526e-01,1.108264094134964184e-01,2.593792170029667332e-01,2.581052925821719080e-01
9.879999999999999893e-01,1.127746839747844898e-01,1.098244891307493393e-01,2.595459031260610172e-01,2.583225672185123223e-01
9.899999999999999911e-01,1.118669741243883964e-01,1.089571704073422076e-01,2.597097159548151235e-01,2.583945674928511127e-01
9.919999999999999929e-01,1.109636216069517511e-01,1.080196861240446810e-01,2.598706577578733801e-01,2.584284568361964185e-01
9.939999999999999947e-01,1.100646211238866801e-01,1.070678732963278451e-01,2.600287308641388018e-01,2.586319808364654360e-01
9.959999999999999964e-01,1.091699673225984407e-01,1.061434970526708155e-01,2.601839376624534572e-01,2.587158413029573278e-01
9.979999999999999982e-01,1.082796547967933981e-01,1.051452588511440772e-01,2.603362806012781694e-01,2.588776510188252056e-01
1.000000000000000000e+00,1.073936780867877500e-01,1.043103999895032968e-01,2.604857621883724939e-01,2.589486037039288036e-01
1.002000000000000002e+00,1.065120316798163352e-01,1.035398487698161868e-01,2.606323849904741419e-01,2.590569920647057267e-01
1.004000000000000004e+00,1.056347100103419423e-01,1.026767340607623868e-01,2.607761516329774598e-01,2.591984158485752809e-01
1.006000000000000005e+00,1.047617074603651305e-01,1.018546459389337022e-01,2.609170647996127412e-01,2.593744683846145316e-01
1.008000000000000007e+00,1.038930183597341211e-01,1.010736657976432362e-01,2.610551272321235960e-01,2.595548175669543101e-01
1.010000000000000009e+00,1.030286369864554241e-01,1.002895329650255879e-01,2.611903417299454300e-01,2.598264249332533637e-01
1.012000000000000011e+00,1.021685575670046864e-01,9.938534380073042740e-02,2.613227111498827582e-01,2.599114058083212830e-01
1.014000000000000012e+00,1.013127742766379569e-01,9.848477264248253760e-02,2.614522384057863524e-01,2.600505049484013731e-01
1.016000000000000014e+00,1.004612812397032845e-01,9.770448020093126795e-02,2.615789264682297777e-01,2.602436679254337970e-01
1.018000000000000016e+00,9.961407252995288508e-02,9.688502779323208969e-02,2.617027783641862615e-01,2.603099897877249047e-01
1.020000000000000018e+00,9.877114217085547487e-02,9.610967272674618422e-02,2.618237971767041761e-01,2.603028735573662544e-01
1.022000000000000020e+00,9.793248413590913137e-02,9.524371747353403694e-02,2.619419860445832415e-01,2.603668108450936103e-01
1.024000000000000021e+00,9.709809234895455665e-02,9.447531399849211364e-02,2.620573481620493417e-01,2.604520126283609294e-01
1.026000000000000023e+00,9.626796068563497899e-02,9.361907011531504785e-02,2.621698867772910280e-01,2.605156632869493061e-01
1.028000000000000025e+00,9.544208300794407296e-02,9.273693738425041466e-02,2.622796051581333110e-01,2.605798388697240231e-01
1.030000000000000027e+00,9.462045311426045546e-02,9.183134646052849848e-02,2.623865066416491421e-01,2.606623384403960464e-01
1.032000000000000028e+00,9.380306473881191986e-02,9.107058296948018772e-02,2.624905946346791641e-01,2.608139616840222108e-01
1.034000000000000030e+00,9.298991156803673719e-02,9.028662875919797604e-02,2.625918725975672774e-01,2.609803195532736098e-01
1.036000000000000032e+00,9.218098724090738327e-02,8.946812785442571914e-02,2.626903440438260184e-01,2.610566755689203156e-01
1.038000000000000034e+00,9.137628534925480717e-02,8.857323658174418024e-02,2.627860125398011615e-01,2.612364538475277498e-01
1.040000000000000036e+00,9.057579943809286604e-02,8.773378045711482942e-02,2.628788817043357651e-01,2.613562582176149340e-01
1.042000000000000037e+00,8.977952300594350954e-02,8.694983129268624156e-02,2.629689552084336635e-01,2.614971853929306533e-01
1.044000000000000039e+00,8.898744950516256080e-02,8.620998763878924553e-02,2.630562367749234021e-01,2.615006774101109599e-01
1.046000000000000041e+00,8.819957234226558085e-02,8.549318567768224297e-02,2.631407301781202301e-01,2.616498765821674843e-01
1.048000000000000043e+00,8.741588487825460718e-02,8.477455523964984307e-02,2.632224392434888149e-01,2.616221032537128788e-01
1.050000000000000044e+00,8.663638042894512836e-02,8.404776349126855117e-02,2.633013678473049568e-01,2.615814766807674219e-01
1.052000000000000046e+00,8.586105226529379408e-02,8.334004593573689224e-02,2.633775199163171932e-01,2.615461106834806593e-01
1.054000000000000048e+00,8.508989361372636118e-02,8.245392534773832161e-02,2.634508994274075144e-01,2.616500390587133129e-01
1.056000000000000050e+00,8.432289765646620860e-02,8.164495489233866699e-02,2.635215104072519687e-01,2.617905282462660299e-01
1.058000000000000052e+00,8.356005753186340756e-02,8.080627634406736814e-02,2.635893569319803786e-01,2.619190124049356472e-01
1.060000000000000053e+00,8.280136633472433283e-02,8.014290461347030325e-02,2.636544431268365019e-01,2.619676834377566155e-01
1.062000000000000055e+00,8.204681711664148225e-02,7.939333883183785634e-02,2.637167731658364156e-01,2.620792612861101989e-01
1.064000000000000057e+00,8.129640288632410117e-02,7.855788381399078646e-02,2.637763512714277336e-01,2.621615441594604690e-01
1.066000000000000059e+00,8.055011660992912603e-02,7.776231828256370548e-02,2.638331817141473801e-01,2.620824113743650541e-01
1.068000000000000060e+00,7.980795121139266923e-02,7.699804929178588608e-02,2.638872688122794741e-01,2.622307446000288200e-01
1.070000000000000062e+00,7.906989957276185088e-02,7.625480034725398704e-02,2.639386169315123820e-01,2.622473523256406147e-01
1.072000000000000064e+00,7.833595453452747714e-02,7.546221245689332946e-02,2.639872304845960471e-01,2.622234401135320470e-01
1.074000000000000066e+00,7.760610889595678796e-02,7.476102251545736765e-02,2.640331139309977093e-01,2.623269282534471114e-01
1.076000000000000068e+00,7.688035541542687090e-02,7.401212971566924204e-02,2.640762717765579026e-01,2.623242650454107872e-01
1.078000000000000069e+00,7.615868681075872726e-02,7.328303933955565563e-02,2.641167085731461750e-01,2.623202575471942355e-01
1.080000000000000071e+00,7.544109575955144920e-02,7.252503879838702316e-02,2.641544289183155314e-01,2.624327366770259906e-01
1.082000000000000073e+00,7.472757489951732668e-02,7.185269178180093974e-02,2.641894374549576541e-01,2.623943251954597433e-01
1.084000000000000075e+00,7.401811682881700993e-02,7.120117953307700254e-02,2.642217388709561243e-01,2.623485392456201271e-01
1.086000000000000076e+00,7.331271410639554620e-02,7.060360656574851679e-02,2.642513378988404771e-01,2.623541824728651828e-01
1.088000000000000078e+00,7.261135925231855526e-02,6.995112761300352477e-02,2.642782393154390341e-01,2.623732876562888117e-01
1.090000000000000080e+00,7.191404474810920988e-02,6.935347294620639036e-02,2.643024479415319039e-01,2.624218318458859667e-01
1.092000000000000082e+00,7.122076303708545220e-02,6.870174587225391649e-02,2.643239686415027045e-01,2.623990014301809115e-01
1.094000000000000083e+00,7.053150652469790394e-02,6.802246814810578024e-02,2.643428063229908975e-01,2.624779925719498697e-01
1.096000000000000085e+00,6.984626757886802650e-02,6.733966547596248464e-02,2.643589659365421785e-01,2.624236034260048478e-01
1.098000000000000087e+00,6.916503853032707205e-02,6.665364292761413734e-02,2.643724524752601446e-01,2.625064759618778165e-01
1.100000000000000089e+00,6.848781167295520111e-02,6.589533485626140885e-02,2.643832709744562415e-01,2.624790656924468890e-01
1.102000000000000091e+00,6.781457926412132187e-02,6.529763811536647145e-02,2.643914265112994877e-01,2.625481329910940298e-01
1.104000000000000092e+00,6.714533352502331798e-02,6.465073630428730400e-02,2.643969242044660883e-01,2.626582835538625593e-01
1.106000000000000094e+00,6.648006664102883156e-02,6.399554700877015112e-02,2.643997692137886046e-01,2.626908305038502256e-01
1.108000000000000096e+00,6.581877069339320263e-02,6.329825569090766213e-02,2.643999668081780663e-01,2.627481160918413439e-01
1.110000000000000098e+00,6.516143745926264441e-02,6.269038717633509950e-02,2.643975225645908145e-01,2.627393680177044777e-01
1.112000000000000099e+00,6.450805893405620051e-02,6.205694780500475155e-02,2.643924418482938021e-01,2.627522273109929030e-01
1.114000000000000101e+00,6.385862711540790659e-02,6.142970413416382752e-02,2.643847300278103774e-01,2.628934945190669614e-01
1.116000000000000103e+00,6.321313396444286359e-02,6.087425026526148419e-02,2.643743925134356410e-01,2.629464445639014269e-01
1.118000000000000105e+00,6.257157140605593137e-02,6.018790954608393973e-02,2.643614347569467338e-01,2.629908480885481126e-01
1.120000000000000107e+00,6.193393132919015887e-02,5.953514127004363998e-02,2.643458622513144562e-01,2.630532839931989386e-01
1.122000000000000108e+00,6.130020558711485323e-02,5.885670316990875700e-02,2.643276805304145549e-01,2.630254061520252429e-01
1.124000000000000110e+00,6.067038599770353813e-02,5.819405481607594494e-02,2.643068951687391754e-01,2.629994397169941878e-01
1.126000000000000112e+00,6.004446434371146085e-02,5.757577695434357851e-02,2.642835117811095924e-01,2.629510801447303980e-01
1.128000000000000114e+00,5.942243237305282200e-02,5.695182780397787387e-02,2.642575360223877179e-01,2.629540249828947740e-01
1.130000000000000115e+00,5.880428179907787323e-02,5.631769652012375699e-02,2.642289735871894418e-01,2.629230617161066319e-01
1.132000000000000117e+00,5.819000430084960568e-02,5.580463475315599470e-02,2.641978302095973064e-01,2.628509667630934410e-01
1.134000000000000119e+00,5.757959152342014691e-02,5.525405655134395244e-02,2.641641116628739017e-01,2.626957392877998232e-01
1.136000000000000121e+00,5.697303507810697054e-02,5.456733057325205416e-02,2.641278237591752065e-01,2.626546913864124533e-01
1.138000000000000123e+00,5.637032654276873112e-02,5.390832544720845776e-02,2.640889723492648167e-01,2.626074212407117914e-01
1.140000000000000124e+00,5.577145746208088395e-02,5.337148430439466601e-02,2.640475633222279517e-01,2.626430784380962558e-01
1.142000000000000126e+00,5.517641934781095103e-02,5.273230173536212761e-02,2.640036026051859608e-01,2.625551249127750508e-01
1.144000000000000128e+00,5.458520367909359267e-02,5.220665173381180274e-02,2.639570961630110513e-01,2.626051348479985226e-01
1.146000000000000130e+00,5.399780190270532521e-02,5.172343090283395423e-02,2.639080499980415717e-01,2.625331531962342702e-01
1.148000000000000131e+00,5.341420543333898208e-02,5.113018190857791800e-02,2.638564701497974618e-01,2.624926506295254258e-01
1.150000000000000133e+00,5.283440565387789722e-02,5.056374038590552566e-02,2.638023626946955913e-01,2.625887025160709154e-01
1.152000000000000135e+00,5.225839391566979020e-02,5.005186097641435572e-02,2.637457337457663753e-01,2.625491636794745620e-01
1.153999999999999915e+00,5.168616153880046388e-02,4.947453639088630895e-02,2.636865894523695020e-01,2.625950933846244451e-01
1.155999999999999917e+00,5.111769981236686383e-02,4.902058841736788714e-02,2.636249359999109920e-01,2.625149854968790719e-01
1.157999999999999918e+00,5.055299999475051237e-02,4.844236507840907896e-02,2.635607796095600919e-01,2.625276719935811798e-01
1.159999999999999920e+00,4.999205331389001972e-02,4.787199000297268081e-02,2.634941265379662778e-01,2.625061696698309799e-01
1.161999999999999922e+00,4.943485096755362990e-02,4.737818753485624479e-02,2.634249830769770928e-01,2.624556323976158789e-01
1.163999999999999924e+00,4.888138412361143353e-02,4.688167831387962670e-02,2.633533555533558723e-01,2.624007319694467988e-01
1.165999999999999925e+00,4.833164392030726147e-02,4.618485982633219189e-02,2.632792503284998586e-01,2.622577195030594832e-01
1.167999999999999927e+00,4.778562146653036330e-02,4.573357122195983310e-02,2.632026737981589259e-01,2.622152574416008464e-01
1.169999999999999929e+00,4.724330784208670420e-02,4.516165610520277152e-02,2.631236323921539721e-01,2.622357451108983106e-01
1.171999999999999931e+00,4.670469409797009530e-02,4.456465323542133095e-02,2.630421325740963656e-01,2.621570971944030548e-01
1.173999999999999932e+00,4.616977125663293546e-02,4.389821800930424761e-02,2.629581808411071142e-01,2.619811929904447556e-01
1.175999999999999934e+00,4.563853031225674484e-02,4.345850645998031864e-02,2.628717837235367005e-01,2.618577871179414429e-01
1.177999999999999936e+00,4.511096223102239317e-02,4.296177956783232138e-02,2.627829477846849171e-01,2.618409569204085963e-01
1.179999999999999938e+00,4.458705795138000888e-02,4.241134512558735609e-02,2.626916796205213678e-01,2.616838743095656894e-01
1.181999999999999940e+00,4.406680838431868696e-02,4.188227067428320488e-02,2.625979858594059690e-01,2.617328942392244118e-01
1.183999999999999941e+00,4.355020441363582212e-02,4.134047344391635070e-02,2.625018731618098400e-01,2.616322285816127802e-01
1.185999999999999943e+00,4.303723689620623377e-02,4.088390242025946586e-02,2.624033482200366363e-01,2.615854909079589619e-01
1.187999999999999945e+00,4.252789666225095105e-02,4.048532446296083942e-02,2.623024177579439953e-01,2.614880793952203408e-01
1.189999999999999947e+00,4.202217454992433071e-02,3.994553857228988480e-02,2.621990884960707646e-01,2.614656922306938247e-01
1.191999999999999948e+00,4.152006138792922046e-02,3.946629872554859031e-02,2.620933671691544897e-01,2.613865667202073251e-01
1.193999999999999950e+00,4.102154793695190343e-02,3.893170796409210765e-02,2.619852605851596405e-01,2.612177685052004539e-01
1.195999999999999952e+00,4.052662493230723556e-02,3.853967447151350478e-02,2.618747755822822265e-01,2.611598408051662989e-01
1.197999999999999954e+00,4.003528308444355421e-02,3.804437741328534767e-02,2.617619190284335429e-01,2.610762556331108208e-01
1.199999999999999956e+00,3.954751307922186460e-02,3.759183018983566771e-02,2.616466978209512906e-01,2.609904055638231357e-01
1.201999999999999957e+00,3.906330557819492899e-02,3.709866033956035758e-02,2.615291188863109184e-01,2.608984868422851711e-01
1.203999999999999959e+00,3.858265121888622418e-02,3.662335626867256611e-02,2.614091891798370204e-01,2.607406508888003294e-01
1.205999999999999961e+00,3.810554061506873924e-02,3.613291404296392617e-02,2.612869156854152886e-01,2.605769849074628941e-01
1.207999999999999963e+00,3.763196435704357912e-02,3.563560806742210874e-02,2.611623054152037438e-01,2.604064033132081346e-01
