time,mean_particle_number,variance
3.699999999999999817e-02,9.638587341637452255e+02,3.374041353224311024e+01
3.799999999999999906e-02,9.628953571983456641e+02,3.463541421084664762e+01
3.899999999999999994e-02,9.619329431283834992e+02,3.552766474406234920e+01
4.000000000000000083e-02,9.609714909914443979e+02,3.641717158805113286e+01
4.100000000000000172e-02,9.600109998260768407e+02,3.730394118488766253e+01
4.200000000000000261e-02,9.590514686717887116e+02,3.818797996325884014e+01
4.300000000000000350e-02,9.580928965690493442e+02,3.906929433858022094e+01
4.399999999999999745e-02,9.571352825592863383e+02,3.994789071055129170e+01
4.499999999999999833e-02,9.561786256848855601e+02,4.082377546746283770e+01
4.599999999999999922e-02,9.552229249891902327e+02,4.169695498223882169e+01
4.700000000000000011e-02,9.542681795164996856e+02,4.256743561511393636e+01
4.800000000000000100e-02,9.533143883120678765e+02,4.343522371200378984e+01
4.900000000000000189e-02,9.523615504221039600e+02,4.430032560555264354e+01
5.000000000000000278e-02,9.514096648937696727e+02,4.516274761466775090e+01
5.100000000000000366e-02,9.504587307751799017e+02,4.602249604440294206e+01
5.200000000000000455e-02,9.495087471153999559e+02,4.687957718688994646e+01
5.299999999999999850e-02,9.485597129644461347e+02,4.773399732040707022e+01
5.399999999999999939e-02,9.476116273732843638e+02,4.858576270961202681e+01
5.500000000000000028e-02,9.466644893938290579e+02,4.943487960577476770e+01
5.600000000000000117e-02,9.457182980789417570e+02,5.028135424712672830e+01
5.700000000000000205e-02,9.447730524824318081e+02,5.112519285746384412e+01
5.800000000000000294e-02,9.438287516590526138e+02,5.196640164859127253e+01
5.900000000000000383e-02,9.428853946645039059e+02,5.280498681799508631e+01
5.999999999999999778e-02,9.419429805554285622e+02,5.364095455000642687e+01
6.099999999999999867e-02,9.410015083894120380e+02,5.447431101568508893e+01
6.199999999999999956e-02,9.400609772249824800e+02,5.530506237305235118e+01
6.300000000000000044e-02,9.391213861216084524e+02,5.613321476674173027e+01
6.400000000000000133e-02,9.381827341396988231e+02,5.695877432776615024e+01
6.500000000000000222e-02,9.372450203406015135e+02,5.778174717468209565e+01
6.600000000000000311e-02,9.363082437866025884e+02,5.860213941254187375e+01
6.700000000000000400e-02,9.353724035409254611e+02,5.941995713312644511e+01
6.800000000000000488e-02,9.344374986677298693e+02,6.023520641541108489e+01
6.900000000000000577e-02,9.335035282321107388e+02,6.104789332463406026e+01
7.000000000000000666e-02,9.325704913000977285e+02,6.185802391392644495e+01
7.100000000000000755e-02,9.316383869386539800e+02,6.266560422244947404e+01
7.200000000000000844e-02,9.307072142156745258e+02,6.347064027737360448e+01
7.299999999999999545e-02,9.297769721999867443e+02,6.427313809224870056e+01
7.399999999999999634e-02,9.288476599613487679e+02,6.507310366758611053e+01
7.499999999999999722e-02,9.279192765704482326e+02,6.587054299120791256e+01
7.599999999999999811e-02,9.269918210989013687e+02,6.666546203836333007e+01
7.699999999999999900e-02,9.260652926192531140e+02,6.745786677056457847e+01
7.799999999999999989e-02,9.251396902049743858e+02,6.824776313744951040e+01
7.900000000000000078e-02,9.242150129304632173e+02,6.903515707503538579e+01
8.000000000000000167e-02,9.232912598710418024e+02,6.982005450734868646e+01
8.100000000000000255e-02,9.223684301029572907e+02,7.060246134502813220e+01
8.200000000000000344e-02,9.214465227033797419e+02,7.138238348602317274e+01
8.300000000000000433e-02,9.205255367504015567e+02,7.215982681617606431e+01
8.400000000000000522e-02,9.196054713230370226e+02,7.293479720770847052e+01
8.500000000000000611e-02,9.186863255012206082e+02,7.370730052120052278e+01
8.600000000000000699e-02,9.177680983658058267e+02,7.447734260372817516e+01
8.700000000000000788e-02,9.168507889985661450e+02,7.524492929037660360e+01
