time,mean_particle_number,variance
0.000000000000000000e+00,9.998121855562395695e+02,9.713683863548794761e+02
1.000000000000000021e-03,9.988128731144009862e+02,9.704259130771970376e+02
2.000000000000000042e-03,9.978145594812950776e+02,9.694843166290083900e+02
3.000000000000000062e-03,9.968172436628327659e+02,9.685436046732356772e+02
4.000000000000000083e-03,9.958209246616977453e+02,9.676037764395587146e+02
5.000000000000000104e-03,9.948256014815691515e+02,9.666648311597527936e+02
6.000000000000000125e-03,9.938312731271259963e+02,9.657267680619843304e+02
7.000000000000000146e-03,9.928379386040376176e+02,9.647895863777957857e+02
8.000000000000000167e-03,9.918455969189709549e+02,9.638532853388460353e+02
9.000000000000001055e-03,9.908542470795849795e+02,9.629178641734179109e+02
1.000000000000000021e-02,9.898638880945280789e+02,9.619833221188746393e+02
1.099999999999999936e-02,9.888745189734418091e+02,9.610496584054781124e+02
1.200000000000000025e-02,9.878861387269564602e+02,9.601168722677975893e+02
1.300000000000000114e-02,9.868987463666916256e+02,9.591849629401694983e+02
1.400000000000000029e-02,9.859123409052563147e+02,9.582539296544855461e+02
1.499999999999999944e-02,9.849269213562442928e+02,9.573237716467119753e+02
1.600000000000000033e-02,9.839424867342346488e+02,9.563944881557254121e+02
1.700000000000000122e-02,9.829590360547941827e+02,9.554660784139996395e+02
1.800000000000000211e-02,9.819765683344725176e+02,9.545385416587814689e+02
1.899999999999999953e-02,9.809950825908030083e+02,9.536118771762121469e+02
2.000000000000000042e-02,9.800145778423013780e+02,9.526860841930611059e+02
2.100000000000000130e-02,9.790350531084591239e+02,9.517611619121162221e+02
2.199999999999999872e-02,9.780565074097526121e+02,9.508371095700422302e+02
2.299999999999999961e-02,9.770789397676336421e+02,9.499139264066470787e+02
2.400000000000000050e-02,9.761023492045360399e+02,9.489916116588283330e+02
2.500000000000000139e-02,9.751267347438692923e+02,9.480701645675580949e+02
2.600000000000000228e-02,9.741520954100178642e+02,9.471495843770680949e+02
2.699999999999999969e-02,9.731784302283427905e+02,9.462298703289125115e+02
2.800000000000000058e-02,9.722057382251800846e+02,9.453110216644126922e+02
2.900000000000000147e-02,9.712340184278367587e+02,9.443930376279167831e+02
2.999999999999999889e-02,9.702632698645925302e+02,9.434759174652863294e+02
3.099999999999999978e-02,9.692934915646987974e+02,9.425596604164456949e+02
3.200000000000000067e-02,9.683246825583778445e+02,9.416442657231818885e+02
3.300000000000000155e-02,9.673568418768177253e+02,9.407297326327534392e+02
3.400000000000000244e-02,9.663899685521826086e+02,9.398160603862488642e+02
3.500000000000000333e-02,9.654240616175967489e+02,9.389032482323236763e+02
3.600000000000000422e-02,9.644591201071517617e+02,9.379912954210303724e+02
3.699999999999999817e-02,9.634951430559086702e+02,9.370802011978812516e+02
3.799999999999999906e-02,9.625321294998859685e+02,9.361699648143257946e+02
3.899999999999999994e-02,9.615700784760756505e+02,9.352605855130823329e+02
4.000000000000000083e-02,9.606089890224227474e+02,9.343520625459495932e+02
4.100000000000000172e-02,9.596488601778397651e+02,9.334443951565772295e+02
4.200000000000000261e-02,9.586896909821970212e+02,9.325375825942028314e+02
4.300000000000000350e-02,9.577314804763245775e+02,9.316316241124877706e+02
4.399999999999999745e-02,9.567742277020118991e+02,9.307265189633471891e+02
4.499999999999999833e-02,9.558179317020069448e+02,9.298222663976484910e+02
4.599999999999999922e-02,9.548625915200137797e+02,9.289188656682381406e+02
4.700000000000000011e-02,9.539082062006913247e+02,9.280163160272641107e+02
4.800000000000000100e-02,9.529547747896555165e+02,9.271146167281549424e+02
4.900000000000000189e-02,9.520022963334729411e+02,9.262137670249212533e+02
5.000000000000000278e-02,9.510507698796653813e+02,9.253137661684304476e+02
5.100000000000000366e-02,9.501001944767081113e+02,9.244146134089678526e+02
5.200000000000000455e-02,9.491505691740248949e+02,9.235163080063648522e+02
5.299999999999999850e-02,9.482018930219876438e+02,9.226188492195215076e+02
5.399999999999999939e-02,9.472541650719239215e+02,9.217222363012842834e+02
5.500000000000000028e-02,9.463073843761044373e+02,9.208264685092726722e+02
5.600000000000000117e-02,9.453615499877483899e+02,9.199315451033180580e+02
5.700000000000000205e-02,9.444166609610193746e+02,9.190374653426697478e+02
5.800000000000000294e-02,9.434727163510312948e+02,9.181442284802906215e+02
5.900000000000000383e-02,9.425297152138398360e+02,9.172518337711226195e+02
5.999999999999999778e-02,9.415876566064399640e+02,9.163602804804686457e+02
6.099999999999999867e-02,9.406465395867758161e+02,9.154695678657153621e+02
6.199999999999999956e-02,9.397063632137295599e+02,9.145796951896045357e+02
6.300000000000000044e-02,9.387671265471232118e+02,9.136906617153435946e+02
6.400000000000000133e-02,9.378288286477231850e+02,9.128024667018325999e+02
6.500000000000000222e-02,9.368914685772308530e+02,9.119151094127446413e+02
6.600000000000000311e-02,9.359550453982836871e+02,9.110285891128005460e+02
6.700000000000000400e-02,9.350195581744610536e+02,9.101429050604347140e+02
