time,mean_particle_number,variance
0.000000000000000000e+00,1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000021e-03,9.990004998333749882e+02,9.990004998333749882e+02
2.000000000000000042e-03,9.980019986673330550e+02,9.980019986673330550e+02
3.000000000000000062e-03,9.970044955033730503e+02,9.970044955033730503e+02
4.000000000000000083e-03,9.960079893439915395e+02,9.960079893439915395e+02
5.000000000000000104e-03,9.950124791926823491e+02,9.950124791926823491e+02
6.000000000000000125e-03,9.940179640539353159e+02,9.940179640539353159e+02
7.000000000000000146e-03,9.930244429332351501e+02,9.930244429332351501e+02
8.000000000000000167e-03,9.920319148370606399e+02,9.920319148370606399e+02
9.000000000000001055e-03,9.910403787728836278e+02,9.910403787728836278e+02
1.000000000000000021e-02,9.900498337491681013e+02,9.900498337491681013e+02
1.099999999999999936e-02,9.890602787753687153e+02,9.890602787753687153e+02
1.200000000000000025e-02,9.880717128619305640e+02,9.880717128619305640e+02
1.300000000000000114e-02,9.870841350202875901e+02,9.870841350202875901e+02
1.400000000000000029e-02,9.860975442628619021e+02,9.860975442628619021e+02
1.499999999999999944e-02,9.851119396030626376e+02,9.851119396030626376e+02
1.600000000000000033e-02,9.841273200552851677e+02,9.841273200552851677e+02
1.700000000000000122e-02,9.831436846349096186e+02,9.831436846349096186e+02
1.800000000000000211e-02,9.821610323583007585e+02,9.821610323583007585e+02
1.899999999999999953e-02,9.811793622428059507e+02,9.811793622428059507e+02
2.000000000000000042e-02,9.801986733067552677e+02,9.801986733067552677e+02
2.100000000000000130e-02,9.792189645694595583e+02,9.792189645694595583e+02
2.199999999999999872e-02,9.782402350512099929e+02,9.782402350512099929e+02
2.299999999999999961e-02,9.772624837732770402e+02,9.772624837732770402e+02
2.400000000000000050e-02,9.762857097579093306e+02,9.762857097579093306e+02
2.500000000000000139e-02,9.753099120283326329e+02,9.753099120283326329e+02
2.600000000000000228e-02,9.743350896087493993e+02,9.743350896087493993e+02
2.699999999999999969e-02,9.733612415243368332e+02,9.733612415243368332e+02
2.800000000000000058e-02,9.723883668012468888e+02,9.723883668012468888e+02
2.900000000000000147e-02,9.714164644666047934e+02,9.714164644666047934e+02
2.999999999999999889e-02,9.704455335485081378e+02,9.704455335485081378e+02
3.099999999999999978e-02,9.694755730760259667e+02,9.694755730760259667e+02
3.200000000000000067e-02,9.685065820791976421e+02,9.685065820791976421e+02
3.300000000000000155e-02,9.675385595890320474e+02,9.675385595890320474e+02
3.400000000000000244e-02,9.665715046375066777e+02,9.665715046375066777e+02
3.500000000000000333e-02,9.656054162575665032e+02,9.656054162575665032e+02
3.600000000000000422e-02,9.646402934831230596e+02,9.646402934831230596e+02
3.699999999999999817e-02,9.636761353490535384e+02,9.636761353490535384e+02
3.799999999999999906e-02,9.627129408911995370e+02,9.627129408911995370e+02
3.899999999999999994e-02,9.617507091463667166e+02,9.617507091463667166e+02
4.000000000000000083e-02,9.607894391523232116e+02,9.607894391523232116e+02
4.100000000000000172e-02,9.598291299477989469e+02,9.598291299477989469e+02
4.200000000000000261e-02,9.588697805724845011e+02,9.588697805724845011e+02
4.300000000000000350e-02,9.579113900670306521e+02,9.579113900670306521e+02
4.399999999999999745e-02,9.569539574730466711e+02,9.569539574730466711e+02
4.499999999999999833e-02,9.559974818330999824e+02,9.559974818330999824e+02
4.599999999999999922e-02,9.550419621907146848e+02,9.550419621907146848e+02
4.700000000000000011e-02,9.540873975903710971e+02,9.540873975903710971e+02
4.800000000000000100e-02,9.531337870775047350e+02,9.531337870775047350e+02
4.900000000000000189e-02,9.521811296985048330e+02,9.521811296985048330e+02
5.000000000000000278e-02,9.512294245007140034e+02,9.512294245007140034e+02
5.100000000000000366e-02,9.502786705324269860e+02,9.502786705324269860e+02
5.200000000000000455e-02,9.493288668428895107e+02,9.493288668428895107e+02
5.299999999999999850e-02,9.483800124822981843e+02,9.483800124822981843e+02
5.399999999999999939e-02,9.474321065017983301e+02,9.474321065017983301e+02
5.500000000000000028e-02,9.464851479534838745e+02,9.464851479534838745e+02
5.600000000000000117e-02,9.455391358903963237e+02,9.455391358903963237e+02
5.700000000000000205e-02,9.445940693665233994e+02,9.445940693665233994e+02
5.800000000000000294e-02,9.436499474367985840e+02,9.436499474367985840e+02
5.900000000000000383e-02,9.427067691570997567e+02,9.427067691570997567e+02
5.999999999999999778e-02,9.417645335842487384e+02,9.417645335842487384e+02
6.099999999999999867e-02,9.408232397760097001e+02,9.408232397760097001e+02
6.199999999999999956e-02,9.398828867910889358e+02,9.398828867910889358e+02
6.300000000000000044e-02,9.389434736891332705e+02,9.389434736891332705e+02
6.400000000000000133e-02,9.380049995307294921e+02,9.380049995307294921e+02
6.500000000000000222e-02,9.370674633774034419e+02,9.370674633774034419e+02
6.600000000000000311e-02,9.361308642916188774e+02,9.361308642916188774e+02
6.700000000000000400e-02,9.351952013367765630e+02,9.351952013367765630e+02
6.800000000000000488e-02,9.342604735772135882e+02,9.342604735772135882e+02
6.900000000000000577e-02,9.333266800782020027e+02,9.333266800782020027e+02
7.000000000000000666e-02,9.323938199059482486e+02,9.323938199059482486e+02
7.100000000000000755e-02,9.314618921275921366e+02,9.314618921275921366e+02
7.200000000000000844e-02,9.305308958112057098e+02,9.305308958112057098e+02
7.299999999999999545e-02,9.296008300257927885e+02,9.296008300257927885e+02
7.399999999999999634e-02,9.286716938412872651e+02,9.286716938412872651e+02
7.499999999999999722e-02,9.277434863285528763e+02,9.277434863285528763e+02
7.599999999999999811e-02,9.268162065593822945e+02,9.268162065593822945e+02
7.699999999999999900e-02,9.258898536064953078e+02,9.258898536064953078e+02
7.799999999999999989e-02,9.249644265435392754e+02,9.249644265435392754e+02
7.900000000000000078e-02,9.240399244450867400e+02,9.240399244450867400e+02
8.000000000000000167e-02,9.231163463866357688e+02,9.231163463866357688e+02
8.100000000000000255e-02,9.221936914446080209e+02,9.221936914446080209e+02
8.200000000000000344e-02,9.212719586963487473e+02,9.212719586963487473e+02
8.300000000000000433e-02,9.203511472201246306e+02,9.203511472201246306e+02
8.400000000000000522e-02,9.194312560951246951e+02,9.194312560951246951e+02
8.500000000000000611e-02,9.185122844014573502e+02,9.185122844014573502e+02
8.600000000000000699e-02,9.175942312201509594e+02,9.175942312201509594e+02
8.700000000000000788e-02,9.166770956331522484e+02,9.166770956331522484e+02
8.799999999999999489e-02,9.157608767233256231e+02,9.157608767233256231e+02
8.899999999999999578e-02,9.148455735744519188e+02,9.148455735744519188e+02
8.999999999999999667e-02,9.139311852712281734e+02,9.139311852712281734e+02
