time,mean_particle_number,variance
0.000000000000000000e+00,9.995479440520549375e-01,9.954453899482639256e-01
1.000000000000000021e-03,9.985489314800054528e-01,9.944546448966961050e-01
2.000000000000000042e-03,9.975508815991116496e-01,9.934647750617596751e-01
3.000000000000000062e-03,9.965538283012390641e-01,9.924758797239007224e-01
4.000000000000000083e-03,9.955577701799337431e-01,9.914879550837094602e-01
5.000000000000000104e-03,9.945627072351959086e-01,9.905010070887085849e-01
6.000000000000000125e-03,9.935686394670255606e-01,9.895150416804769922e-01
7.000000000000000146e-03,9.925755668127921316e-01,9.885300643612764393e-01
8.000000000000000167e-03,9.915834873738337274e-01,9.875460679186243151e-01
9.000000000000001055e-03,9.905923995256652459e-01,9.865630470173377686e-01
1.000000000000000021e-02,9.896023022761202270e-01,9.855810006826162262e-01
1.099999999999999936e-02,9.886131946330324327e-01,9.845999279259087800e-01
1.200000000000000025e-02,9.876250756042356249e-01,9.836198277449349492e-01
1.300000000000000114e-02,9.866379441975633435e-01,9.826406991237025546e-01
1.400000000000000029e-02,9.856517994208495725e-01,9.816625410325268142e-01
1.499999999999999944e-02,9.846666402865573708e-01,9.806853524965619684e-01
1.600000000000000033e-02,9.836824658261243970e-01,9.797091328081556361e-01
1.700000000000000122e-02,9.826992750566104773e-01,9.787338810333920947e-01
1.800000000000000211e-02,9.817170669927836046e-01,9.777595961909018030e-01
1.899999999999999953e-02,9.807358406494135483e-01,9.767862772857750508e-01
2.000000000000000042e-02,9.797555950412681902e-01,9.758139233095821652e-01
2.100000000000000130e-02,9.787763291831166335e-01,9.748425332403929389e-01
2.199999999999999872e-02,9.777980420897278702e-01,9.738721060427935061e-01
2.299999999999999961e-02,9.768207327931280881e-01,9.729026409199748038e-01
2.400000000000000050e-02,9.758444003369335373e-01,9.719341372311183225e-01
2.500000000000000139e-02,9.748690437457370184e-01,9.709665940442706589e-01
2.600000000000000228e-02,9.738946620440309676e-01,9.700000104126978995e-01
2.699999999999999969e-02,9.729212542563087096e-01,9.690343853763557780e-01
2.800000000000000058e-02,9.719488194070624587e-01,9.680697179619075499e-01
2.900000000000000147e-02,9.709773565207856505e-01,9.671060071827438653e-01
2.999999999999999889e-02,9.700068646219711654e-01,9.661432520390037526e-01
3.099999999999999978e-02,9.690373427351115510e-01,9.651814515175898279e-01
3.200000000000000067e-02,9.680687898846995765e-01,9.642206045921902779e-01
3.300000000000000155e-02,9.671012050952287886e-01,9.632607102232966234e-01
3.400000000000000244e-02,9.661345873911911797e-01,9.623017673582223708e-01
3.500000000000000333e-02,9.651689357970801852e-01,9.613437749311217750e-01
3.600000000000000422e-02,9.642042493373887968e-01,9.603867318630100458e-01
3.699999999999999817e-02,9.632405270421020571e-01,9.594306371417143930e-01
3.799999999999999906e-02,9.622777680035966563e-01,9.584754906501207206e-01
3.899999999999999994e-02,9.613159712759170583e-01,9.575212917005436752e-01
4.000000000000000083e-02,9.603551358954693917e-01,9.565680393356650324e-01
4.100000000000000172e-02,9.593952608986595632e-01,9.556157325852102646e-01
4.200000000000000261e-02,9.584363453218943674e-01,9.546643704659680818e-01
4.300000000000000350e-02,9.574783882015792669e-01,9.537139519818096378e-01
4.399999999999999745e-02,9.565213885741207234e-01,9.527644761237046289e-01
4.499999999999999833e-02,9.555653454759246435e-01,9.518159418697408336e-01
4.599999999999999922e-02,9.546102579433973778e-01,9.508683481851442076e-01
4.700000000000000011e-02,9.536561250129447220e-01,9.499216940222940941e-01
4.800000000000000100e-02,9.527029457209735819e-01,9.489759783207442068e-01
