time,mean_particle_number,variance
0.000000000000000000e+00,9.995479440520730341e-01,9.954453899482077484e-01
1.000000000000000021e-03,9.985489020240595481e-01,9.944545519318622739e-01
2.000000000000000042e-03,9.975468192377836552e-01,9.934404418081541621e-01
3.000000000000000062e-03,9.965538611481565834e-01,9.924759674662883002e-01
4.000000000000000083e-03,9.955618671351447180e-01,9.915122873529029768e-01
5.000000000000000104e-03,9.945708364045751093e-01,9.905494015635604166e-01
6.000000000000000125e-03,9.935768089681829007e-01,9.895634735515147495e-01
7.000000000000000146e-03,9.925759200151559325e-01,9.885311284041387037e-01
8.000000000000000167e-03,9.915878690808391793e-01,9.875710861045046141e-01
9.000000000000001055e-03,9.906007777911710610e-01,9.866118366338495482e-01
1.000000000000000021e-02,9.896069159391638337e-01,9.856066246610182269e-01
1.099999999999999936e-02,9.886179468594280539e-01,9.846259242083733598e-01
1.200000000000000025e-02,9.876261631124482188e-01,9.836230911999733761e-01
1.300000000000000114e-02,9.866354279339205613e-01,9.826215007095913112e-01
1.400000000000000029e-02,9.856495119009819339e-01,9.816440762449173407e-01
1.499999999999999944e-02,9.846645957367120561e-01,9.806676654795292158e-01
1.600000000000000033e-02,9.836769519270923690e-01,9.796695641095378715e-01
1.700000000000000122e-02,9.826940547868221465e-01,9.786952877923396077e-01
1.800000000000000211e-02,9.817047916776939775e-01,9.776770574345288178e-01
1.899999999999999953e-02,9.807275898090610511e-01,9.767273904162473430e-01
2.000000000000000042e-02,9.797477008018167233e-01,9.757562480807896454e-01
2.100000000000000130e-02,9.787688047180659323e-01,9.747861108999728019e-01
2.199999999999999872e-02,9.777909004436513563e-01,9.738169776051861515e-01
2.299999999999999961e-02,9.768175569413420911e-01,9.728707830618883445e-01
2.400000000000000050e-02,9.758416110559751111e-01,9.719035459428798651e-01
2.500000000000000139e-02,9.748701801501618025e-01,9.709590302995254607e-01
2.600000000000000228e-02,9.738926839327016749e-01,9.699720720222879677e-01
2.699999999999999969e-02,9.729231836242049347e-01,9.690293402269277712e-01
2.800000000000000058e-02,9.719511639738788178e-01,9.680659915826365092e-01
2.900000000000000147e-02,9.709835689114658663e-01,9.671249346728736374e-01
2.999999999999999889e-02,9.700134954465479131e-01,9.661634714012310443e-01
3.099999999999999978e-02,9.690478020703839901e-01,9.652240877867463986e-01
3.200000000000000067e-02,9.680762939422811186e-01,9.642435250872655184e-01
3.300000000000000155e-02,9.671091637079004544e-01,9.632850395344590977e-01
3.400000000000000244e-02,9.661463474515451511e-01,9.623483181236464068e-01
3.500000000000000333e-02,9.651811531602143557e-01,9.613917083810366027e-01
3.600000000000000422e-02,9.642202294023705100e-01,9.604566549629672823e-01
3.699999999999999817e-02,9.632324917213805904e-01,9.593938854783422565e-01
3.799999999999999906e-02,9.622703125738271135e-01,9.584405180900192889e-01
3.899999999999999994e-02,9.613123391309328358e-01,9.575083973624305411e-01
4.000000000000000083e-02,9.603552974088741534e-01,9.565770570322512656e-01
4.100000000000000172e-02,9.593959945152051860e-01,9.556264356317023534e-01
4.200000000000000261e-02,9.584376618229094591e-01,9.546767949457923841e-01
4.300000000000000350e-02,9.574834504224286613e-01,9.537479953261427390e-01
4.399999999999999745e-02,9.565301674222682626e-01,9.528199752763539809e-01
4.499999999999999833e-02,9.555746994142684247e-01,9.518730714711256535e-01
4.599999999999999922e-02,9.546201974931081136e-01,9.509271442444827693e-01
4.700000000000000011e-02,9.536666605840126154e-01,9.499821923602873586e-01
4.800000000000000100e-02,9.527110335587757328e-01,9.490188455372815524e-01
4.900000000000000189e-02,9.517624775114565949e-01,9.480952096817254482e-01
5.000000000000000278e-02,9.508148447016283589e-01,9.471723512826129010e-01
5.100000000000000366e-02,9.498651379917648629e-01,9.462311919582310216e-01
5.200000000000000455e-02,9.489134137192821727e-01,9.452720199235241649e-01
5.299999999999999850e-02,9.479626860255231380e-01,9.443140075936407030e-01
5.399999999999999939e-02,9.470158930930449026e-01,9.433759439189119966e-01
5.500000000000000028e-02,9.460700565385523619e-01,9.424388453629516382e-01
5.600000000000000117e-02,9.451280774273278507e-01,9.415213126822097323e-01
5.700000000000000205e-02,9.441870154519064195e-01,9.406045544749556120e-01
5.800000000000000294e-02,9.432468698379606886e-01,9.396885707053707071e-01
5.900000000000000383e-02,9.422990996522019325e-01,9.387183988396928802e-01
5.999999999999999778e-02,9.413580108442942684e-01,9.377860147088845633e-01
6.099999999999999867e-02,9.404178721736804469e-01,9.368545887999432109e-01
6.199999999999999956e-02,9.394814747434830915e-01,9.359421631540483233e-01
6.300000000000000044e-02,9.385459893432981371e-01,9.350305097827957823e-01
6.400000000000000133e-02,9.376086589640196811e-01,9.341017685467588594e-01
6.500000000000000222e-02,9.366534303842191100e-01,9.330940769530410295e-01
6.600000000000000311e-02,9.357207921231998071e-01,9.321851859814795915e-01
6.700000000000000400e-02,9.347836562628285551e-01,9.312418889455554849e-01
6.800000000000000488e-02,9.338474983226646708e-01,9.302997218985580297e-01
6.900000000000000577e-02,9.329176530664730072e-01,9.293935006765700058e-01
7.000000000000000666e-02,9.319676170692621220e-01,9.283921397274428333e-01
7.100000000000000755e-02,9.310396788587841366e-01,9.274878066439684599e-01
7.200000000000000844e-02,9.301126445805613097e-01,9.265842414039314745e-01
7.299999999999999545e-02,9.291683034320642465e-01,9.256036372858921224e-01
7.399999999999999634e-02,9.282379886679935632e-01,9.246679321333322044e-01
7.499999999999999722e-02,9.272957191567768875e-01,9.236898147505383516e-01
7.599999999999999811e-02,9.263724817503845577e-01,9.227900107653240758e-01
7.699999999999999900e-02,9.254501437414709430e-01,9.218909722741860380e-01
7.799999999999999989e-02,9.245261894906469102e-01,9.209760782677316460e-01
7.900000000000000078e-02,9.236031662730358471e-01,9.200621210977960596e-01
8.000000000000000167e-02,9.226810730665833127e-01,9.191490995824079802e-01
8.100000000000000255e-02,9.217574434692272778e-01,9.182206477430180369e-01
8.200000000000000344e-02,9.208396726069235649e-01,9.173258587956576449e-01
8.300000000000000433e-02,9.199154976938817008e-01,9.163832454542955031e-01
8.400000000000000522e-02,9.189923133532673649e-01,9.154418987391162998e-01
8.500000000000000611e-02,9.180749192251976831e-01,9.145338721221558664e-01
8.600000000000000699e-02,9.171608332622721571e-01,9.136427178419317396e-01
8.700000000000000788e-02,9.162281289292822928e-01,9.126622315253227757e-01
8.799999999999999489e-02,9.153135611492304591e-01,9.117571513865019295e-01
8.899999999999999578e-02,9.143975766391635451e-01,9.108372969368272454e-01
8.999999999999999667e-02,9.134871857276475327e-01,9.099497602288471043e-01
9.099999999999999756e-02,9.125776819488051750e-01,9.090629813811396120e-01
