time,mean_particle_number,variance
0.000000000000000000e+00,1.011928611167213665e+00,8.692856896496703456e-02
1.000000000000000021e-03,1.010917188351737606e+00,8.776529746653172204e-02
2.000000000000000042e-03,1.009906776453538324e+00,8.859934427657045752e-02
3.000000000000000062e-03,1.008897374462195851e+00,8.943071576251604426e-02
4.000000000000000083e-03,1.007888981368314729e+00,9.025941827805761264e-02
5.000000000000000104e-03,1.006881596163496928e+00,9.108545816318991406e-02
6.000000000000000125e-03,1.005875217840360270e+00,9.190884174422775388e-02
7.000000000000000146e-03,1.004869845392524441e+00,9.272957533384573736e-02
8.000000000000000167e-03,1.003865477814618101e+00,9.354766523109603327e-02
9.000000000000001055e-03,1.002862114102273106e+00,9.436311772144412302e-02
1.000000000000000021e-02,1.001859753252126284e+00,9.517593907679167131e-02
1.099999999999999936e-02,1.000858394261816109e+00,9.598613555551127607e-02
1.200000000000000025e-02,9.998580361299845842e-01,9.679371340246600841e-02
1.300000000000000114e-02,9.988586778562690283e-01,9.759867884904849245e-02
1.400000000000000029e-02,9.978603184413168403e-01,9.840103811319200755e-02
1.499999999999999944e-02,9.968629568867654056e-01,9.920079739941756181e-02
1.600000000000000033e-02,9.958665921952571942e-01,9.999796289884477218e-02
1.700000000000000122e-02,9.948712233704211094e-01,1.007925407892388270e-01
1.800000000000000211e-02,9.938768494168935819e-01,1.015845372350147047e-01
1.899999999999999953e-02,9.928834693402960321e-01,1.023739583872859127e-01
2.000000000000000042e-02,9.918910821472507466e-01,1.031608103838780321e-01
2.100000000000000130e-02,9.908996868453697759e-01,1.039450993493640230e-01
2.199999999999999872e-02,9.899092824432592641e-01,1.047268313950850960e-01
2.299999999999999961e-02,9.889198679505146750e-01,1.055060126191859071e-01
2.400000000000000050e-02,9.879314423777197929e-01,1.062826491066388712e-01
2.500000000000000139e-02,9.869440047364480550e-01,1.070567469292691420e-01
2.600000000000000228e-02,9.859575540392646609e-01,1.078283121457803695e-01
2.699999999999999969e-02,9.849720892997175792e-01,1.085973508017898936e-01
2.800000000000000058e-02,9.839876095323414340e-01,1.093638689298480626e-01
2.900000000000000147e-02,9.830041137526560613e-01,1.101278725494705402e-01
2.999999999999999889e-02,9.820216009771683963e-01,1.108893676671581785e-01
3.099999999999999978e-02,9.810400702233605941e-01,1.116483602764357652e-01
