time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.975201459422409211e-01,0.000000000000000000e+00,9.975201459422409211e-01,9.958937342115959934e-01
1.000000000000000021e-03,9.985489314800054528e-01,9.944546448966958829e-01,9.930056819765510356e-01,9.970215194730844832e-01,0.000000000000000000e+00,9.970215194730844832e-01,9.958938053230278475e-01
2.000000000000000042e-03,9.975508815991116496e-01,9.934647750617596751e-01,9.910216548418128157e-01,9.965231333131041591e-01,0.000000000000000000e+00,9.965231333131041591e-01,9.958938049767706024e-01
3.000000000000000062e-03,9.965538283012390641e-01,9.924758797239007224e-01,9.890415841245170370e-01,9.960249961628681037e-01,0.000000000000000000e+00,9.960249961628681037e-01,9.958937988398596231e-01
4.000000000000000083e-03,9.955577701799337431e-01,9.914879550837094602e-01,9.870654586694174171e-01,9.955271078465728340e-01,0.000000000000000000e+00,9.955271078465728340e-01,9.958937844268604955e-01
5.000000000000000104e-03,9.945627072351959086e-01,9.905010070887083629e-01,9.850932784765145112e-01,9.950294683642182392e-01,0.000000000000000000e+00,9.950294683642182392e-01,9.958937676761817626e-01
6.000000000000000125e-03,9.935686394670255606e-01,9.895150416804769922e-01,9.831250435458076531e-01,9.945320777158044301e-01,0.000000000000000000e+00,9.945320777158044301e-01,9.958937545679902303e-01
7.000000000000000146e-03,9.925755668127921316e-01,9.885300643612759952e-01,9.811607533822194194e-01,9.940349358934885693e-01,0.000000000000000000e+00,9.940349358934885693e-01,9.958937507475603690e-01
8.000000000000000167e-03,9.915834873738337274e-01,9.875460679186243151e-01,9.792003929772444826e-01,9.935380426595411540e-01,0.000000000000000000e+00,9.935380426595411540e-01,9.958937508259358973e-01
9.000000000000001055e-03,9.905923995256652459e-01,9.865630470173379907e-01,9.772439494896878465e-01,9.930413978105606665e-01,0.000000000000000000e+00,9.930413978105606665e-01,9.958937510068570642e-01
1.000000000000000021e-02,9.896023022761202270e-01,9.855810006826160041e-01,9.752914150766934798e-01,9.925450012223183682e-01,0.000000000000000000e+00,9.925450012223183682e-01,9.958937512757138899e-01
1.099999999999999936e-02,9.886131946330324327e-01,9.845999279259090020e-01,9.733427818954065724e-01,9.920488527705860760e-01,0.000000000000000000e+00,9.920488527705860760e-01,9.958937516037662530e-01
1.200000000000000025e-02,9.876250756042356249e-01,9.836198277449349492e-01,9.713980421029714263e-01,9.915529523311347182e-01,0.000000000000000000e+00,9.915529523311347182e-01,9.958937519480218770e-01
1.300000000000000114e-02,9.866379441975633435e-01,9.826406991237018884e-01,9.694571878565327872e-01,9.910572997797358896e-01,0.000000000000000000e+00,9.910572997797358896e-01,9.958937522511162044e-01
1.400000000000000029e-02,9.856517994208495725e-01,9.816625410325265921e-01,9.675202113132357340e-01,9.905618949921607408e-01,0.000000000000000000e+00,9.905618949921607408e-01,9.958937524411898279e-01
1.499999999999999944e-02,9.846666402865573708e-01,9.806853524965617463e-01,9.655871047032209553e-01,9.900667378444707456e-01,0.000000000000000000e+00,9.900667378444707456e-01,9.958937524976883005e-01
1.600000000000000033e-02,9.836824658261243970e-01,9.797091328081554140e-01,9.636578605557952759e-01,9.895718282139169819e-01,0.000000000000000000e+00,9.895718282139169819e-01,9.958937526566352672e-01
1.700000000000000122e-02,9.826992750566104773e-01,9.787338810333918726e-01,9.617324711735691922e-01,9.890771659768492485e-01,0.000000000000000000e+00,9.890771659768492485e-01,9.958937529364729757e-01
1.800000000000000211e-02,9.817170669927836046e-01,9.777595961909018030e-01,9.598109288230316505e-01,9.885827510094735704e-01,0.000000000000000000e+00,9.885827510094735704e-01,9.958937533089670113e-01
