time,mean_particle_number,variance
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.990004998300379135e-01,9.985011693722789516e-04
2.000000000000000042e-03,9.980019986635741969e-01,1.994009327085488614e-03
3.000000000000000062e-03,9.970044954975237905e-01,2.986531455251850709e-03
4.000000000000000083e-03,9.960079893322667521e-01,3.976074518561967253e-03
5.000000000000000104e-03,9.950124791748580222e-01,4.962645461160763993e-03
6.000000000000000125e-03,9.940179640327668764e-01,5.946251212919806406e-03
7.000000000000000146e-03,9.930244429111205751e-01,6.926898692179217498e-03
8.000000000000000167e-03,9.920319148182739077e-01,7.904594800262843002e-03
9.000000000000001055e-03,9.910403787700905465e-01,8.879346417326017260e-03
1.000000000000000021e-02,9.900498337777500213e-01,9.851160414399595666e-03
1.099999999999999936e-02,9.890602788521479782e-01,1.082004364905930771e-02
1.200000000000000025e-02,9.880717130041796192e-01,1.178600296516574275e-02
1.300000000000000114e-02,9.870841352447398132e-01,1.274904519288400095e-02
1.400000000000000029e-02,9.860975445847238730e-01,1.370917714870234505e-02
1.499999999999999944e-02,9.851119400350270006e-01,1.466640563545240639e-02
1.600000000000000033e-02,9.841273206065441759e-01,1.562073744232839179e-02
1.700000000000000122e-02,9.831436853101710449e-01,1.657217934490640143e-02
1.800000000000000211e-02,9.821610331568024765e-01,1.752073810516485697e-02
1.899999999999999953e-02,9.811793631573336727e-01,1.846642047150282018e-02
2.000000000000000042e-02,9.801986743226600574e-01,1.940923317875986598e-02
2.100000000000000130e-02,9.792189656636762773e-01,2.034918294823628848e-02
2.199999999999999872e-02,9.782402361912779787e-01,2.128627648771064251e-02
2.299999999999999961e-02,9.772624849302186112e-01,2.222052047823286358e-02
2.400000000000000050e-02,9.762857109803881883e-01,2.315192151590617087e-02
2.500000000000000139e-02,9.753099133804123966e-01,2.408048624230485490e-02
2.600000000000000228e-02,9.743350911554949922e-01,2.500622129850826880e-02
2.699999999999999969e-02,9.733612433308396206e-01,2.592913331228163809e-02
2.800000000000000058e-02,9.723883689316498158e-01,2.684922889809548963e-02
2.900000000000000147e-02,9.714164669831292231e-01,2.776651465714419231e-02
2.999999999999999889e-02,9.704455365104814879e-01,2.868099717736527499e-02
3.099999999999999978e-02,9.694755765389102553e-01,2.959268303345785611e-02
3.200000000000000067e-02,9.685065860936190596e-01,3.050157878690229474e-02
3.300000000000000155e-02,9.675385641998117681e-01,3.140769098597850917e-02
3.400000000000000244e-02,9.665715098826916929e-01,3.231102616578529485e-02
