time,mean_particle_number,variance
0.000000000000000000e+00,2.998849206432500303e+00,2.983760687998708860e+00
1.000000000000000021e-03,2.995851892718469855e+00,2.980793738812701932e+00
2.000000000000000042e-03,2.992857537226189191e+00,2.977829451157038676e+00
3.000000000000000062e-03,2.989866173398320282e+00,2.974868073710853267e+00
4.000000000000000083e-03,2.986877800958501084e+00,2.971909654948442281e+00
5.000000000000000104e-03,2.983892416103707479e+00,2.968954176677449652e+00
6.000000000000000125e-03,2.980910015145985970e+00,2.966001622735005228e+00
7.000000000000000146e-03,2.977930595098448041e+00,2.963051990066460917e+00
8.000000000000000167e-03,2.974954152975526789e+00,2.960105275548984949e+00
9.000000000000001055e-03,2.971980685810259537e+00,2.957161476729902816e+00
1.000000000000000021e-02,2.969010190630926083e+00,2.954220590829365278e+00
1.099999999999999936e-02,2.966042664461563394e+00,2.951282614763012901e+00
1.200000000000000025e-02,2.963078104328211282e+00,2.948347545407596471e+00
1.300000000000000114e-02,2.960116507282962495e+00,2.945415380621072998e+00
1.400000000000000029e-02,2.957157870370756392e+00,2.942486117835594328e+00
1.499999999999999944e-02,2.954202190630862201e+00,2.939559754120249835e+00
1.600000000000000033e-02,2.951249465102550040e+00,2.936636286421617115e+00
1.700000000000000122e-02,2.948299690825086916e+00,2.933715711563946726e+00
1.800000000000000211e-02,2.945352864837742946e+00,2.930798026249300747e+00
1.899999999999999953e-02,2.942408984179786913e+00,2.927883227057785476e+00
2.000000000000000042e-02,2.939468045920989869e+00,2.924971311738328694e+00
2.100000000000000130e-02,2.936530047155859524e+00,2.922062278965647408e+00
2.199999999999999872e-02,2.933594984942586859e+00,2.919156125757366382e+00
2.299999999999999961e-02,2.930662856339039113e+00,2.916252848996453650e+00
2.400000000000000050e-02,2.927733658403083528e+00,2.913352445445223537e+00
2.500000000000000139e-02,2.924807388192586899e+00,2.910454911745455675e+00
2.600000000000000228e-02,2.921884042765416467e+00,2.907560244418604611e+00
2.699999999999999969e-02,2.918963619185332981e+00,2.904668440113240990e+00
2.800000000000000058e-02,2.916046114561392066e+00,2.901779497258191398e+00
2.900000000000000147e-02,2.913131525983602810e+00,2.898893413364598715e+00
2.999999999999999889e-02,2.910219850537370423e+00,2.896010185631611833e+00
3.099999999999999978e-02,2.907311085311035104e+00,2.893129811262436846e+00
3.200000000000000067e-02,2.904405227395860489e+00,2.890252287464658565e+00
3.300000000000000155e-02,2.901502273886042982e+00,2.887377611450443027e+00
3.400000000000000244e-02,2.898602221878705976e+00,2.884505780436825262e+00
3.500000000000000333e-02,2.895705068473902521e+00,2.881636791645940221e+00
3.600000000000000422e-02,2.892810810774616215e+00,2.878770642305287453e+00
3.699999999999999817e-02,2.889919445886756311e+00,2.875907329647990451e+00
3.799999999999999906e-02,2.887030970918934347e+00,2.873046850892725601e+00
3.899999999999999994e-02,2.884145382982101768e+00,2.870189203212408557e+00
4.000000000000000083e-02,2.881262679190619735e+00,2.867334383828563205e+00
4.100000000000000172e-02,2.878382856661789724e+00,2.864482389970561371e+00
4.200000000000000261e-02,2.875505912515817108e+00,2.861633218872187356e+00
4.300000000000000350e-02,2.872631843875806279e+00,2.858786867771945239e+00
