time,mean_particle_number,variance
0.000000000000000000e+00,2.999999999999999556e+00,0.000000000000000000e+00
1.000000000000000021e-03,2.997001499499409416e+00,2.995503491680651109e-03
2.000000000000000042e-03,2.994005996001489311e+00,5.982027969132275302e-03
3.000000000000000062e-03,2.991013486510162078e+00,8.959594362407230506e-03
4.000000000000000083e-03,2.988023968033698630e+00,1.192822358035527941e-02
5.000000000000000104e-03,2.985037437587232834e+00,1.488793659169829198e-02
6.000000000000000125e-03,2.982053892184187927e+00,1.783875419407188190e-02
7.000000000000000146e-03,2.979073328837894774e+00,2.078069705784635346e-02
8.000000000000000167e-03,2.976095744561684242e+00,2.371378572878235502e-02
9.000000000000001055e-03,2.973121136373146900e+00,2.663804074209252803e-02
1.000000000000000021e-02,2.970149501315635820e+00,2.955348319801487378e-02
1.099999999999999936e-02,2.967180836418255918e+00,3.246013369220435152e-02
1.200000000000000025e-02,2.964215138706369324e+00,3.535801259659088203e-02
1.300000000000000114e-02,2.961252405205335947e+00,3.824714015967600744e-02
1.400000000000000029e-02,2.958292632940984657e+00,4.112753651920186826e-02
1.499999999999999944e-02,2.955335818961337679e+00,4.399922228408392755e-02
1.600000000000000033e-02,2.952381960317616016e+00,4.686221802653456336e-02
1.700000000000000122e-02,2.949431054055974499e+00,4.971654406094394574e-02
1.800000000000000211e-02,2.946483097225538472e+00,5.256222065920823638e-02
1.899999999999999953e-02,2.943538086878404680e+00,5.539926805100314766e-02
2.000000000000000042e-02,2.940596020069637273e+00,5.822770642405750152e-02
2.100000000000000130e-02,2.937656893857274909e+00,6.104755592438415590e-02
2.199999999999999872e-02,2.934720705302293453e+00,6.385883665487845917e-02
2.299999999999999961e-02,2.931787451468263139e+00,6.666156865506778217e-02
2.400000000000000050e-02,2.928857129421833516e+00,6.945577193002172578e-02
2.500000000000000139e-02,2.925929736232687706e+00,7.224146644777640347e-02
2.600000000000000228e-02,2.923005268973451365e+00,7.501867213440860382e-02
2.699999999999999969e-02,2.920083724719695351e+00,7.778740887427559869e-02
2.800000000000000058e-02,2.917165100549933499e+00,8.054769651029403121e-02
2.900000000000000147e-02,2.914249393545622624e+00,8.329955484419393485e-02
2.999999999999999889e-02,2.911336600791095020e+00,8.604300363282746389e-02
3.099999999999999978e-02,2.908426719373237823e+00,8.877806256983689082e-02
3.200000000000000067e-02,2.905519746382076551e+00,9.150475131990098987e-02
3.300000000000000155e-02,2.902615678910614339e+00,9.422308950918534265e-02
3.400000000000000244e-02,2.899714514054769765e+00,9.693309672259786680e-02
3.500000000000000333e-02,2.896816248913387071e+00,9.963479250400375520e-02
3.600000000000000422e-02,2.893920880588225497e+00,1.023281963565274566e-01
3.699999999999999817e-02,2.891028406183967281e+00,1.050133277427569567e-01
3.799999999999999906e-02,2.888138822808214989e+00,1.076902060850244425e-01
3.899999999999999994e-02,2.885252127571490632e+00,1.103588507656514395e-01
4.000000000000000083e-02,2.882368317587236106e+00,1.130192811272063835e-01
4.100000000000000172e-02,2.879487389971814970e+00,1.156715164727337708e-01
4.200000000000000261e-02,2.876609341844509782e+00,1.183155760660330458e-01
4.300000000000000350e-02,2.873734170327514104e+00,1.209514791313530679e-01
4.399999999999999745e-02,2.870861872544991478e+00,1.235792447998349530e-01
4.499999999999999833e-02,2.867992445624075959e+00,1.261988921670251784e-01
4.599999999999999922e-02,2.865125886695325974e+00,1.288104403189791469e-01
4.700000000000000011e-02,2.862262192892189638e+00,1.314139083019671972e-01
4.800000000000000100e-02,2.859401361351004756e+00,1.340093151227268464e-01
4.900000000000000189e-02,2.856543389210997486e+00,1.365966797487097040e-01
5.000000000000000278e-02,2.853688273614284121e+00,1.391760211083248322e-01
5.100000000000000366e-02,2.850836011705870199e+00,1.417473580911838837e-01
5.200000000000000455e-02,2.847986600633650944e+00,1.443107095483497915e-01
5.299999999999999850e-02,2.845140037548409939e+00,1.468660942925819057e-01
5.399999999999999939e-02,2.842296319603822674e+00,1.494135310985686971e-01
5.500000000000000028e-02,2.839455443956451663e+00,1.519530387031942098e-01
5.600000000000000117e-02,2.836617407765748666e+00,1.544846358057707647e-01
5.700000000000000205e-02,2.833782208193511121e+00,1.570083410373825927e-01
5.800000000000000294e-02,2.830949842403198691e+00,1.595241729228362715e-01
5.900000000000000383e-02,2.828120307562344671e+00,1.620321500168397932e-01
5.999999999999999778e-02,2.825293600841420449e+00,1.645322908403832329e-01
6.099999999999999867e-02,2.822469719413754685e+00,1.670246138761282140e-01
6.199999999999999956e-02,2.819648660455528422e+00,1.695091375686654800e-01
6.300000000000000044e-02,2.816830421145779528e+00,1.719858803247413803e-01
6.400000000000000133e-02,2.814014998666401812e+00,1.744548605134976782e-01
