time,mean_particle_number,variance
0.000000000000000000e+00,3.017577511285269853e+00,-1.460767735353591945e-01
1.000000000000000021e-03,3.014561442059934926e+00,-1.427718572835168231e-01
2.000000000000000042e-03,3.011548387396296711e+00,-1.394765558074055889e-01
3.000000000000000062e-03,3.008538344281298293e+00,-1.361908468866346311e-01
4.000000000000000083e-03,3.005531309704890575e+00,-1.329147083481974079e-01
5.000000000000000104e-03,3.002527280660042930e+00,-1.296481180664699195e-01
6.000000000000000125e-03,2.999526254142725445e+00,-1.263910539629691243e-01
7.000000000000000146e-03,2.996528227151916912e+00,-1.231434940064062289e-01
8.000000000000000167e-03,2.993533196689582621e+00,-1.199054162123829315e-01
9.000000000000001055e-03,2.990541159760689904e+00,-1.166767986434908977e-01
1.000000000000000021e-02,2.987552113373209473e+00,-1.134576194091980739e-01
1.099999999999999936e-02,2.984566054538089208e+00,-1.102478566655893388e-01
1.200000000000000025e-02,2.981582980269280814e+00,-1.070474886154944016e-01
1.300000000000000114e-02,2.978602887583692294e+00,-1.038564935081147667e-01
1.400000000000000029e-02,2.975625773501247018e+00,-1.006748496392741998e-01
1.499999999999999944e-02,2.972651635044813112e+00,-9.750253535094444146e-02
1.600000000000000033e-02,2.969680469240268295e+00,-9.433952903155962133e-02
1.700000000000000122e-02,2.966712273116441700e+00,-9.118580911552598423e-02
1.800000000000000211e-02,2.963747043705133866e+00,-8.804135408337643298e-02
1.899999999999999953e-02,2.960784778041118948e+00,-8.490614246161243273e-02
2.000000000000000042e-02,2.957825473162125185e+00,-8.178015282254591511e-02
2.100000000000000130e-02,2.954869126108850441e+00,-7.866336378430460741e-02
2.199999999999999872e-02,2.951915733924953322e+00,-7.555575401073788555e-02
2.299999999999999961e-02,2.948965293657028308e+00,-7.245730221113610980e-02
2.400000000000000050e-02,2.946017802354644388e+00,-6.936798714040293135e-02
2.500000000000000139e-02,2.943073257070316195e+00,-6.628778759885278760e-02
2.600000000000000228e-02,2.940131654859481802e+00,-6.321668243194089598e-02
2.699999999999999969e-02,2.937192992780552014e+00,-6.015465053050306210e-02
2.800000000000000058e-02,2.934257267894857968e+00,-5.710167083040751379e-02
2.900000000000000147e-02,2.931324477266675110e+00,-5.405772231251582127e-02
2.999999999999999889e-02,2.928394617963220092e+00,-5.102278400272020065e-02
3.099999999999999978e-02,2.925467687054617905e+00,-4.799683497160245338e-02
3.200000000000000067e-02,2.922543681613951616e+00,-4.497985433462936555e-02
3.300000000000000155e-02,2.919622598717212192e+00,-4.197182125184362178e-02
3.400000000000000244e-02,2.916704435443305155e+00,-3.897271492778742186e-02
3.500000000000000333e-02,2.913789188874084335e+00,-3.598251461164281295e-02
3.600000000000000422e-02,2.910876856094293252e+00,-3.300119959679292947e-02
3.699999999999999817e-02,2.907967434191600198e+00,-3.002874922099785238e-02
3.799999999999999906e-02,2.905060920256592016e+00,-2.706514286621519716e-02
3.899999999999999994e-02,2.902157311382733695e+00,-2.411035995836385837e-02
4.000000000000000083e-02,2.899256604666438530e+00,-2.116437996760289764e-02
4.100000000000000172e-02,2.896358797206987301e+00,-1.822718240781462384e-02
4.200000000000000261e-02,2.893463886106571348e+00,-1.529874683678222880e-02
4.300000000000000350e-02,2.890571868470285022e+00,-1.237905285603346783e-02
4.399999999999999745e-02,2.887682741406108811e+00,-9.468080110744736544e-03
4.499999999999999833e-02,2.884796502024915998e+00,-6.565808289625607586e-03
4.599999999999999922e-02,2.881913147440455791e+00,-3.672217124815801981e-03
4.700000000000000011e-02,2.879032674769398170e+00,-7.872863919953232426e-04
4.800000000000000100e-02,2.876155081131234414e+00,2.089004090157331461e-03
4.900000000000000189e-02,2.873280363648409885e+00,4.956674459414500689e-03
5.000000000000000278e-02,2.870408519446185469e+00,7.815744810695690603e-03
5.100000000000000366e-02,2.867539545652717514e+00,1.066623519581710866e-02
5.200000000000000455e-02,2.864673439399036070e+00,1.350816562367462836e-02
5.299999999999999850e-02,2.861810197819025348e+00,1.634155606035925246e-02
5.399999999999999939e-02,2.858949818049451697e+00,1.916642642909849314e-02
5.500000000000000028e-02,2.856092297229947619e+00,2.198279661049618028e-02
5.600000000000000117e-02,2.853237632502969134e+00,2.479068644267101718e-02
5.700000000000000205e-02,2.850385821013861953e+00,2.759011572117664457e-02
5.800000000000000294e-02,2.847536859910812623e+00,3.038110419914730187e-02
5.900000000000000383e-02,2.844690746344863186e+00,3.316367158742394849e-02
5.999999999999999778e-02,2.841847477469892080e+00,3.593783755466972707e-02
6.099999999999999867e-02,2.839007050442642122e+00,3.870362172729358008e-02
6.199999999999999956e-02,2.836169462422670318e+00,4.146104368977887589e-02
6.300000000000000044e-02,2.833334710572402493e+00,4.421012298456616918e-02
6.400000000000000133e-02,2.830502792057079997e+00,4.695087911221840216e-02
6.500000000000000222e-02,2.827673704044782799e+00,4.968333153155235493e-02
6.600000000000000311e-02,2.824847443706433037e+00,5.240749965959601298e-02
6.700000000000000400e-02,2.822024008215762603e+00,5.512340287184969156e-02
