time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,9.995803935523113637e+01,9.780674989835097222e+01,9.989458342285055551e+03,9.863888749494424957e+00,0.000000000000000000e+00,9.863888749494424957e+00,9.997846904016299829e-01
1.000000000000000021e-03,9.995804035407498134e+01,9.780676099897027598e+01,9.989458552071777376e+03,9.814507095895654842e+00,-9.812293225117173501e-01,9.863435533258325449e+00,9.997846914169588040e-01
2.000000000000000042e-03,9.995804134444938427e+01,9.780677200351783540e+01,9.989458760077721308e+03,9.666874563317650271e+00,-1.952455126439193167e+00,9.862076091963420055e+00,9.997846924234835564e-01
3.000000000000000062e-03,9.995804231954842578e+01,9.780678283288034436e+01,9.989458964869967531e+03,9.422522666305518158e+00,-2.903779432492715973e+00,9.859810768448296514e+00,9.997846934139381636e-01
4.000000000000000083e-03,9.995804327074823448e+01,9.780679340567075997e+01,9.989459164651698302e+03,9.083985677903132938e+00,-3.825514204784638661e+00,9.856640133806157777e+00,9.997846943810027032e-01
5.000000000000000104e-03,9.995804427795407321e+01,9.780680459060931753e+01,9.989459376186083318e+03,8.654773455456920672e+00,-4.708283465145539637e+00,9.852564983467230419e+00,9.997846954039695255e-01
6.000000000000000125e-03,9.995804523138235709e+01,9.780681518209894421e+01,9.989459576429797380e+03,8.139333838899856843e+00,-5.543122004921647417e+00,9.847586349075942991e+00,9.997846963726921832e-01
7.000000000000000146e-03,9.995804619757221587e+01,9.780682592284210841e+01,9.989459779361250185e+03,7.543004987221989310e+00,-6.321569627171193417e+00,9.841705481695189661e+00,9.997846973551303140e-01
8.000000000000000167e-03,9.995804719867038557e+01,9.780683703826434794e+01,9.989459989611210403e+03,6.871958237070428410e+00,-7.035759898437602189e+00,9.834923861449198057e+00,9.997846983717245672e-01
9.000000000000001055e-03,9.995804814375885883e+01,9.780684753964305855e+01,9.989460188105898851e+03,6.133132086961206930e+00,-7.678502439413739111e+00,9.827243199809185370e+00,9.997846993322271336e-01
1.000000000000000021e-02,9.995804913320534979e+01,9.780685853424802190e+01,9.989460395917338246e+03,5.334158006807809826e+00,-8.243357877124950051e+00,9.818665425196533292e+00,9.997847003378453890e-01
1.099999999999999936e-02,9.995805010933437984e+01,9.780686937493737787e+01,9.989460600925805920e+03,4.483278965959570428e+00,-8.724704642869896887e+00,9.809192698277012568e+00,9.997847013293345020e-01
1.200000000000000025e-02,9.995805106014101682e+01,9.780687994358049764e+01,9.989460800625198317e+03,3.589261496117743366e+00,-9.117796902787915769e+00,9.798827401684462757e+00,9.997847022960214547e-01
1.300000000000000114e-02,9.995805206705313140e+01,9.780689112520303752e+01,9.989461012097854109e+03,2.661302294386729717e+00,-9.418813005403839256e+00,9.787572136790235078e+00,9.997847033186841870e-01
1.400000000000000029e-02,9.995805302112428592e+01,9.780690172393588000e+01,9.989461212476706351e+03,1.708930428499502829e+00,-9.624893937994976056e+00,9.775429736185715868e+00,9.997847042880698698e-01
1.499999999999999944e-02,9.995805398652829865e+01,9.780691245585148863e+01,9.989461415243027659e+03,7.419061157881128299e-01,-9.734171379136277835e+00,9.762403245258806095e+00,9.997847052696995362e-01
1.600000000000000033e-02,9.995805498835011349e+01,9.780692357921361690e+01,9.989461625644888045e+03,-2.298827005410035151e-01,-9.745785081887479606e+00,9.748495931083347443e+00,9.997847062870187651e-01
1.700000000000000122e-02,9.995805593346811690e+01,9.780693408103070396e+01,9.989461824145902938e+03,-1.196524902042632288e+00,-9.659889416832655229e+00,9.733711285354814891e+00,9.997847072475621877e-01
