time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,9.993677770439699515e+00,9.872480365587819051e+00,9.975239797452871926e+01,3.138183423562677543e+00,0.000000000000000000e+00,3.138183423562677543e+00,9.987864920213245234e-01
1.000000000000000021e-03,9.983689107681948727e+00,9.862734232477777141e+00,9.955309332364301156e+01,3.136614725634501610e+00,0.000000000000000000e+00,3.136614725634501610e+00,9.987864958091912104e-01
2.000000000000000042e-03,9.973710408394911298e+00,9.852997179691783458e+00,9.935418608182186517e+01,3.135046810269019435e+00,0.000000000000000000e+00,3.135046810269019435e+00,9.987864955929606214e-01
3.000000000000000062e-03,9.963741683181533304e+00,9.843269639905201984e+00,9.915567628589283800e+01,3.133479678679464087e+00,0.000000000000000000e+00,3.133479678679464087e+00,9.987864955953278390e-01
4.000000000000000083e-03,9.953782921710553566e+00,9.833551581957593157e+00,9.895756311278371697e+01,3.131913330459843436e+00,0.000000000000000000e+00,3.131913330459843436e+00,9.987864955975522818e-01
5.000000000000000104e-03,9.943834114023394122e+00,9.823842996878880740e+00,9.875984577007091048e+01,3.130347765218571610e+00,0.000000000000000000e+00,3.130347765218571610e+00,9.987864955998928540e-01
6.000000000000000125e-03,9.933895250176936642e+00,9.814143876476521200e+00,9.856252346778748574e+01,3.128782982564370485e+00,0.000000000000000000e+00,3.128782982564370485e+00,9.987864956103539305e-01
7.000000000000000146e-03,9.923966320230224625e+00,9.804454211475274406e+00,9.836559541630887793e+01,3.127218982106004130e+00,0.000000000000000000e+00,3.127218982106004130e+00,9.987864956260058547e-01
8.000000000000000167e-03,9.914047314243807918e+00,9.794773991429408966e+00,9.816906082625047247e+01,3.125655763452265479e+00,0.000000000000000000e+00,3.125655763452265479e+00,9.987864956319891796e-01
9.000000000000001055e-03,9.904138222313056517e+00,9.785103209386619483e+00,9.797291891375600414e+01,3.124093326212631361e+00,0.000000000000000000e+00,3.124093326212631361e+00,9.987864956486094403e-01
1.000000000000000021e-02,9.894239034524945353e+00,9.775441855841307870e+00,9.777716889363348685e+01,3.122531669996416070e+00,0.000000000000000000e+00,3.122531669996416070e+00,9.987864956703539354e-01
1.099999999999999936e-02,9.884349740964776032e+00,9.765789919681424180e+00,9.758180998042708154e+01,3.120970794412901039e+00,0.000000000000000000e+00,3.120970794412901039e+00,9.987864956752571244e-01
1.200000000000000025e-02,9.874470331751657781e+00,9.756147393136700430e+00,9.738684139402873541e+01,3.119410699072031168e+00,0.000000000000000000e+00,3.119410699072031168e+00,9.987864956751286716e-01
1.300000000000000114e-02,9.864600797009657640e+00,9.746514267759309291e+00,9.719226235511322898e+01,3.117851383583853053e+00,0.000000000000000000e+00,3.117851383583853053e+00,9.987864956748775391e-01
1.400000000000000029e-02,9.854741126869264178e+00,9.736890534634056849e+00,9.699807208537329473e+01,3.116292847558535861e+00,0.000000000000000000e+00,3.116292847558535861e+00,9.987864956745926559e-01
1.499999999999999944e-02,9.844891311470874484e+00,9.727276184863526964e+00,9.680426980806737447e+01,3.114735090606447265e+00,0.000000000000000000e+00,3.114735090606447265e+00,9.987864956744638700e-01
1.600000000000000033e-02,9.835051340964612976e+00,9.717671209525192921e+00,9.661085474797040717e+01,3.113178112338147230e+00,0.000000000000000000e+00,3.113178112338147230e+00,9.987864956743420786e-01
1.700000000000000122e-02,9.825221205510459299e+00,9.708075599701828651e+00,9.641782613140377123e+01,3.111621912364392895e+00,0.000000000000000000e+00,3.111621912364392895e+00,9.987864956740493128e-01
1.800000000000000211e-02,9.815400895278303395e+00,9.698489346509617803e+00,9.622518318626143241e+01,3.110066490296130137e+00,0.000000000000000000e+00,3.110066490296130137e+00,9.987864956736697275e-01
1.899999999999999953e-02,9.805590400447895760e+00,9.688912441083999738e+00,9.603292514199202401e+01,3.108511845744507784e+00,0.000000000000000000e+00,3.108511845744507784e+00,9.987864956734049393e-01
2.000000000000000042e-02,9.795789711208762185e+00,9.679344874552683109e+00,9.584105122956736977e+01,3.106957978320862512e+00,0.000000000000000000e+00,3.106957978320862512e+00,9.987864956732956934e-01
2.100000000000000130e-02,9.785998817760091839e+00,9.669786638013164293e+00,9.564956068145498591e+01,3.105404887636729061e+00,0.000000000000000000e+00,3.105404887636729061e+00,9.987864956729858301e-01
2.199999999999999872e-02,9.776217710311009057e+00,9.660237722611213940e+00,9.545845273169884138e+01,3.103852573303832241e+00,0.000000000000000000e+00,3.103852573303832241e+00,9.987864956725373000e-01
2.299999999999999961e-02,9.766446379080468532e+00,9.650698119513052120e+00,9.526772661588658764e+01,3.102301034934095814e+00,0.000000000000000000e+00,3.102301034934095814e+00,9.987864956721429488e-01
2.400000000000000050e-02,9.756684814297209130e+00,9.641167819895272828e+00,9.507738157113583100e+01,3.100750272139634500e+00,0.000000000000000000e+00,3.100750272139634500e+00,9.987864956720232668e-01
2.500000000000000139e-02,9.746933006199533622e+00,9.631646814882770968e+00,9.488741683602511046e+01,3.099200284532756644e+00,0.000000000000000000e+00,3.099200284532756644e+00,9.987864956717747988e-01
2.600000000000000228e-02,9.737190945035623102e+00,9.622135095643017166e+00,9.469783165069112840e+01,3.097651071725965544e+00,0.000000000000000000e+00,3.097651071725965544e+00,9.987864956713558007e-01
2.699999999999999969e-02,9.727458621063465927e+00,9.612632653369601599e+00,9.450862525680808801e+01,3.096102633331959009e+00,0.000000000000000000e+00,3.096102633331959009e+00,9.987864956709153752e-01
2.800000000000000058e-02,9.717736024550820417e+00,9.603139479275654367e+00,9.431979689757761776e+01,3.094554968963627584e+00,0.000000000000000000e+00,3.094554968963627584e+00,9.987864956707270814e-01
2.900000000000000147e-02,9.708023145775014129e+00,9.593655564532397761e+00,9.413134581766078668e+01,3.093008078234055436e+00,0.000000000000000000e+00,3.093008078234055436e+00,9.987864956705400088e-01
2.999999999999999889e-02,9.698319975023091288e+00,9.584180900324568597e+00,9.394327126323337041e+01,3.091461960756516802e+00,0.000000000000000000e+00,3.091461960756516802e+00,9.987864956701609787e-01
3.099999999999999978e-02,9.688626502591933587e+00,9.574715477873482428e+00,9.375557248200836113e+01,3.089916616144485761e+00,0.000000000000000000e+00,3.089916616144485761e+00,9.987864956696999030e-01
3.200000000000000067e-02,9.678942718788135835e+00,9.565259288421188444e+00,9.356824872321492137e+01,3.088372044011624684e+00,0.000000000000000000e+00,3.088372044011624684e+00,9.987864956694042506e-01
3.300000000000000155e-02,9.669268613927947342e+00,9.555812323202971470e+00,9.338129923756710582e+01,3.086828243971790897e+00,0.000000000000000000e+00,3.086828243971790897e+00,9.987864956693678353e-01
3.400000000000000244e-02,9.659604178337175995e+00,9.546374573429631027e+00,9.319472327724147931e+01,3.085285215639034018e+00,0.000000000000000000e+00,3.085285215639034018e+00,9.987864956693396357e-01
3.500000000000000333e-02,9.649949402351396088e+00,9.536946030343187886e+00,9.300852009593386072e+01,3.083742958627598174e+00,0.000000000000000000e+00,3.083742958627598174e+00,9.987864956693163210e-01
3.600000000000000422e-02,9.640304276315822207e+00,9.527526685194018796e+00,9.282268894883132759e+01,3.082201472551917565e+00,0.000000000000000000e+00,3.082201472551917565e+00,9.987864956693006668e-01
3.699999999999999817e-02,9.630668790585325212e+00,9.518116529240131740e+00,9.263722909260901872e+01,3.080660757026620455e+00,0.000000000000000000e+00,3.080660757026620455e+00,9.987864956692925622e-01
3.799999999999999906e-02,9.621042935524423356e+00,9.508715553747236982e+00,9.245213978542722089e+01,3.079120811666529622e+00,0.000000000000000000e+00,3.079120811666529622e+00,9.987864956692907858e-01
3.899999999999999994e-02,9.611426701507260972e+00,9.499323749988633381e+00,9.226742028692812880e+01,3.077581636086658357e+00,0.000000000000000000e+00,3.077581636086658357e+00,9.987864956692916740e-01
4.000000000000000083e-02,9.601820078917597812e+00,9.489941109246018414e+00,9.208306985823357138e+01,3.076043229902210463e+00,0.000000000000000000e+00,3.076043229902210463e+00,9.987864956692972251e-01
4.100000000000000172e-02,9.592223058148825032e+00,9.480567622809203954e+00,9.189908776194236850e+01,3.074505592728587811e+00,0.000000000000000000e+00,3.074505592728587811e+00,9.987864956693129903e-01
4.200000000000000261e-02,9.582635629603899474e+00,9.471203281975405730e+00,9.171547326212562723e+01,3.072968724181377453e+00,0.000000000000000000e+00,3.072968724181377453e+00,9.987864956693405238e-01
4.300000000000000350e-02,9.573057783695414713e+00,9.461848078049072797e+00,9.153222562432502230e+01,3.071432623876365842e+00,0.000000000000000000e+00,3.071432623876365842e+00,9.987864956693741636e-01
4.399999999999999745e-02,9.563489510845503361e+00,9.452502002342640708e+00,9.134934411554910128e+01,3.069897291429525055e+00,0.000000000000000000e+00,3.069897291429525055e+00,9.987864956694113561e-01
4.499999999999999833e-02,9.553930801485899238e+00,9.443165046175906241e+00,9.116682800427099664e+01,3.068362726457022127e+00,0.000000000000000000e+00,3.068362726457022127e+00,9.987864956694438856e-01
4.599999999999999922e-02,9.544381646057891189e+00,9.433837200876027396e+00,9.098467656042488727e+01,3.066828928575218605e+00,0.000000000000000000e+00,3.066828928575218605e+00,9.987864956694594287e-01
4.700000000000000011e-02,9.534842035012324857e+00,9.424518457779655023e+00,9.080288905540530209e+01,3.065295897400662994e+00,0.000000000000000000e+00,3.065295897400662994e+00,9.987864956694636476e-01
4.800000000000000100e-02,9.525311958809588475e+00,9.415208808232151227e+00,9.062146476206351053e+01,3.063763632550097871e+00,0.000000000000000000e+00,3.063763632550097871e+00,9.987864956694735286e-01
4.900000000000000189e-02,9.515791407919609313e+00,9.405908243585059836e+00,9.044040295470210822e+01,3.062232133640456322e+00,0.000000000000000000e+00,3.062232133640456322e+00,9.987864956694880725e-01
5.000000000000000278e-02,9.506280372821827029e+00,9.396616755197925386e+00,9.025970290907359583e+01,3.060701400288864615e+00,0.000000000000000000e+00,3.060701400288864615e+00,9.987864956695088337e-01
5.100000000000000366e-02,9.496778844005207887e+00,9.387334334437625216e+00,9.007936390237730961e+01,3.059171432112639089e+00,0.000000000000000000e+00,3.059171432112639089e+00,9.987864956695327034e-01
5.200000000000000455e-02,9.487286811968230538e+00,9.378060972678511575e+00,8.989938521325659337e+01,3.057642228729286593e+00,0.000000000000000000e+00,3.057642228729286593e+00,9.987864956695536867e-01
5.299999999999999850e-02,9.477804267218846945e+00,9.368796661302738471e+00,8.971976612179568633e+01,3.056113789756506716e+00,0.000000000000000000e+00,3.056113789756506716e+00,9.987864956695665652e-01
5.399999999999999939e-02,9.468331200274526793e+00,9.359541391701142743e+00,8.954050590951868571e+01,3.054586114812192221e+00,0.000000000000000000e+00,3.054586114812192221e+00,9.987864956695758911e-01
5.500000000000000028e-02,9.458867601662191760e+00,9.350295155273101955e+00,8.936160385938556772e+01,3.053059203514419728e+00,0.000000000000000000e+00,3.053059203514419728e+00,9.987864956695957641e-01
5.600000000000000117e-02,9.449413461918249268e+00,9.341057943424303289e+00,8.918305925578788163e+01,3.051533055481467027e+00,0.000000000000000000e+00,3.051533055481467027e+00,9.987864956696244079e-01
5.700000000000000205e-02,9.439968771588556962e+00,9.331829747568107791e+00,8.900487138454671765e+01,3.050007670331791765e+00,0.000000000000000000e+00,3.050007670331791765e+00,9.987864956696598240e-01
5.800000000000000294e-02,9.430533521228426252e+00,9.322610559125408258e+00,8.882703953291000687e+01,3.048483047684050984e+00,0.000000000000000000e+00,3.048483047684050984e+00,9.987864956696971275e-01
5.900000000000000383e-02,9.421107701402604562e+00,9.313400369524529765e+00,8.864956298954939484e+01,3.046959187157088689e+00,0.000000000000000000e+00,3.046959187157088689e+00,9.987864956697291019e-01
5.999999999999999778e-02,9.411691302685261107e+00,9.304199170201158609e+00,8.847244104455728575e+01,3.045436088369938066e+00,0.000000000000000000e+00,3.045436088369938066e+00,9.987864956697443120e-01
6.099999999999999867e-02,9.402284315660002889e+00,9.295006952600616046e+00,8.829567298944670029e+01,3.043913750941824592e+00,0.000000000000000000e+00,3.043913750941824592e+00,9.987864956697529717e-01
6.199999999999999956e-02,9.392886730919846272e+00,9.285823708176266678e+00,8.811925811714654344e+01,3.042392174492166035e+00,0.000000000000000000e+00,3.042392174492166035e+00,9.987864956697694030e-01
6.300000000000000044e-02,9.383498539067206323e+00,9.276649428387941043e+00,8.794319572199712809e+01,3.040871358640566235e+00,0.000000000000000000e+00,3.040871358640566235e+00,9.987864956697942720e-01
6.400000000000000133e-02,9.374119730713887932e+00,9.267484104702958803e+00,8.776748509974848389e+01,3.039351303006823102e+00,0.000000000000000000e+00,3.039351303006823102e+00,9.987864956698261354e-01
6.500000000000000222e-02,9.364750296481080483e+00,9.258327728596015049e+00,8.759212554755742985e+01,3.037832007210919727e+00,0.000000000000000000e+00,3.037832007210919727e+00,9.987864956698602192e-01
6.600000000000000311e-02,9.355390226999352521e+00,9.249180291549322419e+00,8.741711636398497376e+01,3.036313470873035492e+00,0.000000000000000000e+00,3.036313470873035492e+00,9.987864956698896401e-01
6.700000000000000400e-02,9.346039512908625113e+00,9.240041785052426349e+00,8.724245684899308628e+01,3.034795693613534073e+00,0.000000000000000000e+00,3.034795693613534073e+00,9.987864956699039620e-01
6.800000000000000488e-02,9.336698144858187831e+00,9.230912200604478812e+00,8.706814630394461574e+01,3.033278675052970996e+00,0.000000000000000000e+00,3.033278675052970996e+00,9.987864956699151753e-01
6.900000000000000577e-02,9.327366113506679213e+00,9.221791529712248803e+00,8.689418403159825743e+01,3.031762414812094519e+00,0.000000000000000000e+00,3.031762414812094519e+00,9.987864956699344932e-01
