time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
0.000000000000000000e+00,1.002781573211351152e+01,-6.084205904058990200e-01,8.992084944037068794e+01,1.124137865259214053e-01,-7.216249959415045601e-02,1.335825053993643097e-01,8.942268606757195482e-01,-1.610693374622577815e-03,-6.789457749129976238e-02,-9.858735683997975341e-02
1.000000000000000021e-03,1.001779292861837867e+01,-5.971921795540708899e-01,8.974118746335427943e+01,1.123575936820400967e-01,-7.212642736316263181e-02,1.335157308416951571e-01,8.942268606757196592e-01,-1.609083486326260814e-03,-6.776053231420398060e-02,-9.839037916962936614e-02
2.000000000000000042e-03,1.000778014291701012e+01,-5.859962108630725197e-01,8.956188445120739061e+01,1.123014289275578032e-01,-7.209037316378202886e-02,1.334489896629594552e-01,8.942268606757195482e-01,-1.607475207113564066e-03,-6.762675335207532501e-02,-9.819379506092683341e-02
3.000000000000000062e-03,9.997777364996618843e+00,-5.748326095106364164e-01,8.938293968671771950e+01,1.122452922484333121e-01,-7.205433698699507949e-02,1.333822818464718285e-01,8.942268606757194371e-01,-1.605868535376208522e-03,-6.749324007462262354e-02,-9.799760372753547888e-02
4.000000000000000083e-03,9.987784584854423997e+00,-5.637013008339835096e-01,8.920435245410597247e+01,1.121891836306324747e-01,-7.201831882379276795e-02,1.333156073755553672e-01,8.942268606757197702e-01,-1.604263469507522140e-03,-6.735999195261260786e-02,-9.780180438468970283e-02
5.000000000000000104e-03,9.977801792497647426e+00,-5.526022103295673560e-01,8.902612203902295107e+01,1.121331030601281226e-01,-7.198231866517051936e-02,1.332489662335414604e-01,8.942268606757193261e-01,-1.602660007902438795e-03,-6.722700845786777624e-02,-9.760639624919184576e-02
6.000000000000000125e-03,9.967828977943495872e+00,-5.415352636525483376e-01,8.884824772854683772e+01,1.120770505229001374e-01,-7.194633650212833853e-02,1.331823584037697961e-01,8.942268606757194371e-01,-1.601058148957497200e-03,-6.709428906326443676e-02,-9.741137853940916302e-02
7.000000000000000146e-03,9.957866131219150319e+00,-5.305003866166799753e-01,8.867072881118006933e+01,1.120210260049353534e-01,-7.191037232567062953e-02,1.331157838695884166e-01,8.942268606757196592e-01,-1.599457891070837868e-03,-6.696183324273033421e-02,-9.721675047527049418e-02
8.000000000000000167e-03,9.947913242361767772e+00,-5.194975051939394461e-01,8.849356457684679356e+01,1.119650294922276551e-01,-7.187442612680640386e-02,1.330492426143537188e-01,8.942268606757196592e-01,-1.597859232642202896e-03,-6.682964047124280438e-02,-9.702251127826336252e-02
9.000000000000001055e-03,9.937970301418456387e+00,-5.085265455140586255e-01,8.831675431688979927e+01,1.119090609707779210e-01,-7.183849789654905837e-02,1.329827346214303707e-01,8.942268606757194371e-01,-1.596262172072933794e-03,-6.669771022482656742e-02,-9.682866017143068604e-02
1.000000000000000021e-02,9.928037298446273695e+00,-4.975874338643677675e-01,8.814029732406784490e+01,1.118531204265940104e-01,-7.180258762591658350e-02,1.329162598741913393e-01,8.942268606757196592e-01,-1.594666707765969756e-03,-6.656604198055164623e-02,-9.663519637936782147e-02
1.099999999999999936e-02,9.918114223512217720e+00,-4.866800966893833902e-01,8.796419289255268836e+01,1.117972078456907770e-01,-7.176669530593136892e-02,1.328498183560180013e-01,8.942268606757194371e-01,-1.593072838125846134e-03,-6.643463521653129866e-02,-9.644211912821931687e-02
1.200000000000000025e-02,9.908201066693210990e+00,-4.758044605904956370e-01,8.778844031792640124e+01,1.117413232140900964e-01,-7.173082092762037010e-02,1.327834100502999215e-01,8.942268606757195482e-01,-1.591480561558693578e-03,-6.630348941191988033e-02,-9.624942764567590014e-02
1.300000000000000114e-02,9.898297818076096988e+00,-4.649604523256556377e-01,8.761303889717844129e+01,1.116854665178207973e-01,-7.169496448201496952e-02,1.327170349404350469e-01,8.942268606757196592e-01,-1.589889876472235213e-03,-6.617260404691086007e-02,-9.605712116097142594e-02
1.400000000000000029e-02,9.888404467757625937e+00,-4.541479988091197129e-01,8.743798792870286718e+01,1.116296377429187164e-01,-7.165912596015105995e-02,1.326506930098295955e-01,8.942268606757196592e-01,-1.588300781275785774e-03,-6.604197860273461340e-02,-9.586519890487964213e-02
1.499999999999999944e-02,9.878521005844447700e+00,-4.433670271109235728e-01,8.726328671229560996e+01,1.115738368754266435e-01,-7.162330535306901669e-02,1.325843842418981122e-01,8.942268606757195482e-01,-1.586713274380250087e-03,-6.591161256165650739e-02,-9.567366010971131707e-02
1.600000000000000033e-02,9.868647422453097562e+00,-4.326174644567970518e-01,8.708893454915154564e+01,1.115180639013943764e-01,-7.158750265181368366e-02,1.325181086200633573e-01,8.942268606757195482e-01,-1.585127354198120897e-03,-6.578150540697474957e-02,-9.548250400931099224e-02
1.700000000000000122e-02,9.858783707709990907e+00,-4.218992382276809394e-01,8.691493074186179513e+01,1.114623188068786658e-01,-7.155171784743438734e-02,1.324518661277564457e-01,8.942268606757197702e-01,-1.583543019143478009e-03,-6.565165662301826466e-02,-9.529172983905401240e-02
1.800000000000000211e-02,9.848929851751414333e+00,-4.112122759595564503e-01,8.674127459441088206e+01,1.114066015779432289e-01,-7.151595093098493672e-02,1.323856567484167635e-01,8.942268606757195482e-01,-1.581960267631986111e-03,-6.552206569514476553e-02,-9.510133683584343078e-02
1.899999999999999953e-02,9.839085844723511443e+00,-4.005565053429336331e-01,8.656796541217403274e+01,1.113509122006587776e-01,-7.148020189352358167e-02,1.323194804654919676e-01,8.942268606757196592e-01,-1.580379098080893913e-03,-6.539273210973865769e-02,-9.491132423810702545e-02
2.000000000000000042e-02,9.829251676782273961e+00,-3.899318542227092621e-01,8.639500250191426289e+01,1.112952506611029624e-01,-7.144447072611306848e-02,1.322533372624379866e-01,8.942268606757195482e-01,-1.578799508909031540e-03,-6.526365535420888819e-02,-9.472169128579410735e-02
2.100000000000000130e-02,9.819427338093531077e+00,-3.793382505977405117e-01,8.622238517177967765e+01,1.112396169453603867e-01,-7.140875741982061209e-02,1.321872271227189921e-01,8.942268606757195482e-01,-1.577221498536809452e-03,-6.513483491698705830e-02,-9.453243722037263375e-02
2.199999999999999872e-02,9.809612818832944114e+00,-3.687756226205749499e-01,8.605011273130072880e+01,1.111840110395226205e-01,-7.137306196571788219e-02,1.321211500298074548e-01,8.942268606757195482e-01,-1.575645065386217141e-03,-6.500627028752525849e-02,-9.434356128482605797e-02
2.299999999999999961e-02,9.799808109185992322e+00,-3.582438985970810563e-01,8.587818449138744370e+01,1.111284329296881868e-01,-7.133738435488101715e-02,1.320551059671841165e-01,8.942268606757196592e-01,-1.574070207880821828e-03,-6.487796095629413951e-02,-9.415506272365042895e-02
2.400000000000000050e-02,9.790013199347967543e+00,-3.477430069862492701e-01,8.570659976432663996e+01,1.110728826019625748e-01,-7.130172457839061007e-02,1.319890949183379625e-01,8.942268606757197702e-01,-1.572496924445765431e-03,-6.474990641478074738e-02,-9.396694078285124097e-02
2.500000000000000139e-02,9.780228079523960005e+00,-3.372728763997656642e-01,8.553535786377916850e+01,1.110173600424581852e-01,-7.126608262733172272e-02,1.319231168667662213e-01,8.942268606757195482e-01,-1.570925213507764779e-03,-6.462210615548662218e-02,-9.377919470994047768e-02
2.600000000000000228e-02,9.770452739928844110e+00,-3.268334356016708853e-01,8.536445810477719931e+01,1.109618652372943853e-01,-7.123045849279385777e-02,1.318571717959743927e-01,8.942268606757197702e-01,-1.569355073495108362e-03,-6.449455967192566086e-02,-9.359182375393358677e-02
2.699999999999999969e-02,9.760687170787283762e+00,-3.164246135082180444e-01,8.519389980372145033e+01,1.109063981725974812e-01,-7.119485216587098653e-02,1.317912596894762201e-01,8.942268606757195482e-01,-1.567786502837656111e-03,-6.436726645862221596e-02,-9.340482716534649621e-02
2.800000000000000058e-02,9.750931362333707497e+00,-3.060463391873469163e-01,8.502368227837851578e+01,1.108509588345006902e-01,-7.115926363766153506e-02,1.317253805307936343e-01,8.942268606757195482e-01,-1.566219499966837233e-03,-6.424022601110893071e-02,-9.321820419619258891e-02
2.900000000000000147e-02,9.741185304812304935e+00,-2.956985418584849867e-01,8.485380484787806665e+01,1.107955472091441823e-01,-7.112369289926835647e-02,1.316595343034568655e-01,8.942268606757196592e-01,-1.564654063315649123e-03,-6.411343782592490714e-02,-9.303195409997978838e-02
2.999999999999999889e-02,9.731448988477021445e+00,-2.853811508923200790e-01,8.468426683271015065e+01,1.107401632826750665e-01,-7.108813994179877249e-02,1.315937209910043593e-01,8.942268606757194371e-01,-1.563090191318654548e-03,-6.398690140061352727e-02,-9.284607613170742235e-02
3.099999999999999978e-02,9.721722403591533279e+00,-2.750940958102319200e-01,8.451506755472244947e+01,1.106848070412473350e-01,-7.105260475636454576e-02,1.315279405769827770e-01,8.942268606757195482e-01,-1.561527882411981646e-03,-6.386061623372052409e-02,-9.266056954786335009e-02
3.200000000000000067e-02,9.712005540429263561e+00,-2.648373062842779291e-01,8.434620633711770665e+01,1.106294784710219609e-01,-7.101708733408189367e-02,1.314621930449470510e-01,8.942268606757195482e-01,-1.559967135033321324e-03,-6.373458182479202483e-02,-9.247543360642106192e-02
3.300000000000000155e-02,9.702298389273339652e+00,-2.546107121366389947e-01,8.417768250445072908e+01,1.105741775581667585e-01,-7.098158766607141901e-02,1.313964783784602464e-01,8.942268606757196592e-01,-1.558407947621925959e-03,-6.360879767437241372e-02,-9.229066756683645956e-02
3.400000000000000244e-02,9.692600940416616240e+00,-2.444142433395057878e-01,8.400949538262604221e+01,1.105189042888565232e-01,-7.094610574345824872e-02,1.313307965610937267e-01,8.942268606757197702e-01,-1.556850318618608090e-03,-6.348326328400258345e-02,-9.210627069004523326e-02
3.500000000000000333e-02,9.682913184161641595e+00,-2.342478300146240144e-01,8.384164429889489156e+01,1.104636586492729472e-01,-7.091064155737188124e-02,1.312651475764270437e-01,8.942268606757196592e-01,-1.555294246465738911e-03,-6.335797815621757589e-02,-9.192224223845954501e-02
3.600000000000000422e-02,9.673235110820655791e+00,-2.241114024329959875e-01,8.367412858185269897e+01,1.104084406256046064e-01,-7.087519509894626979e-02,1.311995314080479369e-01,8.942268606757196592e-01,-1.553739729607245441e-03,-6.323294179454502784e-02,-9.173858147596537782e-02
3.699999999999999817e-02,9.663566710715587149e+00,-2.140048910147243078e-01,8.350694756143640518e+01,1.103532502040469876e-01,-7.083976635931979460e-02,1.311339480395523338e-01,8.942268606757196592e-01,-1.552186766488610750e-03,-6.310815370350278397e-02,-9.155528766791939943e-02
3.799999999999999906e-02,9.653907974178036255e+00,-2.039282263285144836e-01,8.334010056892171292e+01,1.102980873708025028e-01,-7.080435532963529066e-02,1.310683974545444608e-01,8.942268606757194371e-01,-1.550635355556872434e-03,-6.298361338859730096e-02,-9.137236008114620056e-02
3.899999999999999994e-02,9.644258891549261747e+00,-1.938813390914617685e-01,8.317358693692040106e+01,1.102429521120804334e-01,-7.076896200103997836e-02,1.310028796366366211e-01,8.942268606757195482e-01,-1.549085495260618716e-03,-6.285932035632132986e-02,-9.118979798393514469e-02
4.000000000000000083e-02,9.634619453180182092e+00,-1.838641601687527327e-01,8.300740599937772402e+01,1.101878444140969582e-01,-7.073358636468554672e-02,1.309373945694493613e-01,8.942268606757196592e-01,-1.547537184049989096e-03,-6.273527411415216748e-02,-9.100760064603759247e-02
4.100000000000000172e-02,9.624989649431363148e+00,-1.738766205733526249e-01,8.284155709156978276e+01,1.101327642630751807e-01,-7.069822841172807015e-02,1.308719422366114438e-01,8.942268606757195482e-01,-1.545990420376673049e-03,-6.261147417054965802e-02,-9.082576733866402907e-02
4.200000000000000261e-02,9.615369470672991525e+00,-1.639186514656358895e-01,8.267603955010059735e+01,1.100777116452450188e-01,-7.066288813332805008e-02,1.308065226217597354e-01,8.942268606757194371e-01,-1.544445202693905689e-03,-6.248792003495408365e-02,-9.064429733448085835e-02
4.300000000000000350e-02,9.605758907284894121e+00,-1.539901841531587934e-01,8.251085271289990430e+01,1.100226865468433707e-01,-7.062756552065045657e-02,1.307411357085394299e-01,8.942268606757194371e-01,-1.542901529456470154e-03,-6.236461121778444361e-02,-9.046318990760793266e-02
4.399999999999999745e-02,9.596157949656502595e+00,-1.440911500903609976e-01,8.234599591922003015e+01,1.099676889541139069e-01,-7.059226056486458956e-02,1.306757814806036588e-01,8.942268606757194371e-01,-1.541359399120692400e-03,-6.224154723043628934e-02,-9.028244433361520827e-02
4.499999999999999833e-02,9.586566588186860471e+00,-1.342214808782102864e-01,8.218146850963363192e+01,1.099127188533072508e-01,-7.055697325714424539e-02,1.306104599216139639e-01,8.942268606757194371e-01,-1.539818810144442073e-03,-6.211872758527993421e-02,-9.010205988952020573e-02
4.599999999999999922e-02,9.576984813284605380e+00,-1.243811082638757171e-01,8.201726982603085503e+01,1.098577762306808953e-01,-7.052170358866757804e-02,1.305451710152399358e-01,8.942268606757194371e-01,-1.538279760987130334e-03,-6.199615179565839962e-02,-8.992203585378491515e-02
4.700000000000000011e-02,9.567412615367963724e+00,-1.145699641405855118e-01,8.185339921161676102e+01,1.098028610724991749e-01,-7.048645155061716849e-02,1.304799147451593533e-01,8.942268606757193261e-01,-1.536742250109708130e-03,-6.187381937588551373e-02,-8.974237150631295123e-02
