time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,9.900000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
1.000000000000000021e-03,9.990004998333749597e+01,9.985011660419429447e-02,9.880219786806595948e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
2.000000000000000042e-03,9.980019986673330834e+01,1.994009323341594531e-01,9.860479094505515604e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
3.000000000000000062e-03,9.970044955033729650e+01,2.986531449437723751e-01,9.840777844133959661e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000001021e-01
4.000000000000000083e-03,9.960079893439915111e+01,3.976074506930826757e-01,9.821115956886900676e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
5.000000000000000104e-03,9.950124791926823775e+01,4.962645443514213106e-01,9.801493354116764749e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000001021e-01
6.000000000000000125e-03,9.940179640539352590e+01,5.946251192004758934e-01,9.781909957333113198e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
7.000000000000000146e-03,9.930244429332350364e+01,6.926898670373216049e-01,9.762365688202331512e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
8.000000000000000167e-03,9.920319148370606399e+01,7.904594781775520218e-01,9.742860468547321943e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999999911e-01
9.000000000000001055e-03,9.910403787728836278e+01,8.879346414582878211e-01,9.723394220347176088e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899999999999998801e-01
1.000000000000000021e-02,9.900498337491680445e+01,9.851160442412854046e-01,9.703966865736878390e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000001021e-01
