time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000021e-03,9.990004998333750219e-01,9.990004998333750219e-01,9.980019986673329679e-01,9.994991269776690723e-01,-9.985002931853746710e-04,9.994996257287733776e-01,9.999999999999998890e-01
2.000000000000000042e-03,9.980019986673330790e-01,9.980019986673330790e-01,9.960079893439913734e-01,9.989965158093665476e-01,-1.994002357598683665e-03,9.989985058270387519e-01,9.999999999999998890e-01
3.000000000000000062e-03,9.970044955033730005e-01,9.970044955033730005e-01,9.940179640539352768e-01,9.984921783161463393e-01,-2.986507997671510733e-03,9.984966446556258202e-01,1.000000000000000000e+00
4.000000000000000083e-03,9.960079893439914844e-01,9.960079893439914844e-01,9.920319148370606577e-01,9.979861262830628243e-01,-3.976019053826705153e-03,9.979940465659049575e-01,1.000000000000000000e+00
5.000000000000000104e-03,9.950124791926823198e-01,9.950124791926823198e-01,9.900498337491679957e-01,9.974783714591403117e-01,-4.962537402225088677e-03,9.974907158997756706e-01,9.999999999999998890e-01
6.000000000000000125e-03,9.940179640539352768e-01,9.940179640539352768e-01,9.880717128619305178e-01,9.969689255573462860e-01,-5.946064954512934875e-03,9.969866569896573827e-01,1.000000000000000000e+00
7.000000000000000146e-03,9.930244429332351075e-01,9.930244429332351075e-01,9.860975442628618914e-01,9.964578002545627644e-01,-6.926603657570203944e-03,9.964818741584772210e-01,1.000000000000000000e+00
8.000000000000000167e-03,9.920319148370606577e-01,9.920319148370606577e-01,9.841273200552851375e-01,9.959450071915616487e-01,-7.904155493259559448e-03,9.959763717196614685e-01,1.000000000000000000e+00
9.000000000000001055e-03,9.910403787728836456e-01,9.910403787728836456e-01,9.821610323583005453e-01,9.954305579729789688e-01,-8.878722478176132721e-03,9.954701539771249053e-01,9.999999999999998890e-01
