time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,3.162277660168379256e+01,0.000000000000000000e+00,3.162277660168379256e+01,1.000000000000000000e+00
1.000000000000000021e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.707732275509717468e+01,-2.659634462543454347e+01,3.160696916688850422e+01,1.000000000000000000e+00
2.000000000000000042e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-1.313338705664312656e+01,-2.869707537524216789e+01,3.155959427292961195e+01,1.000000000000000000e+00
3.000000000000000062e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-3.116572977011885826e+01,-4.442710136655487752e+00,3.148079391410600891e+01,1.000000000000000000e+00
4.000000000000000083e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-2.050557913065671301e+01,2.374128399152849056e+01,3.137080395925534759e+01,1.000000000000000000e+00
5.000000000000000104e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,8.858132812515531640e+00,2.994734455509392390e+01,3.122995297507952017e+01,1.000000000000000000e+00
6.000000000000000125e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,2.982129060545383581e+01,8.679344692386667504e+00,3.105866059031184179e+01,1.000000000000000000e+00
7.000000000000000146e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,2.326464901495405613e+01,-2.027159161054871461e+01,3.085743541213157570e+01,1.000000000000000000e+00
8.000000000000000167e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-4.453625296640399078e+00,-3.030132903718358861e+01,3.062687250932652461e+01,1.000000000000000000e+00
9.000000000000001055e-03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-2.766736455524062421e+01,-1.251843177958447129e+01,3.036765047962544628e+01,1.000000000000000000e+00
1.000000000000000021e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-2.524244176914271520e+01,1.636023549941610966e+01,3.008052812144287813e+01,1.000000000000000000e+00
1.099999999999999936e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.251337691363672289e-01,2.976607770876593406e+01,2.976634073285580229e+01,1.000000000000000000e+00
1.200000000000000025e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,2.482669498307358324e+01,1.579634326433452607e+01,2.942599606312856153e+01,1.000000000000000000e+00
1.300000000000000114e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,2.637529909969088138e+01,-1.220059468962215199e+01,2.906046994421444296e+01,1.000000000000000000e+00
1.400000000000000029e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,3.933354077045879471e+00,-2.839971112361879690e+01,2.867080163163232243e+01,1.000000000000000000e+00
1.499999999999999944e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-2.145698884877140955e+01,-1.838796391733468383e+01,2.825808888586598755e+01,1.000000000000000000e+00
1.600000000000000033e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-2.665088430852850365e+01,7.992281413243492949e+00,2.782348282683259200e+01,1.000000000000000000e+00
1.700000000000000122e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-7.552262539724372559e+00,2.630552696847353644e+01,2.736818259508680740e+01,1.000000000000000000e+00
1.800000000000000211e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.773854188999489168e+01,2.021387397183430323e+01,2.689342985437714617e+01,1.000000000000000000e+00
1.899999999999999953e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,2.610680559013728441e+01,-3.926992430050963545e+00,2.640050317071439423e+01,1.000000000000000000e+00
2.000000000000000042e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.059704096484030522e+01,-2.362269473125654073e+01,2.589071230338475971e+01,1.000000000000000000e+00
2.100000000000000130e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-1.386059551541027268e+01,-2.124351726450010247e+01,2.536539244342427324e+01,1.000000000000000000e+00
2.199999999999999872e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-2.482527678298415097e+01,1.756864801851413249e-01,2.482589843472118574e+01,1.000000000000000000e+00
2.299999999999999961e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-1.297540070365235643e+01,2.051454570777501374e+01,2.427359901244008711e+01,1.000000000000000000e+00
2.400000000000000050e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.000773483927417473e+01,2.149426041096355888e+01,2.370987109259638004e+01,1.000000000000000000e+00
2.500000000000000139e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,2.292450984968215266e+01,3.121810446851994936e+00,2.313609414560392707e+01,1.000000000000000000e+00
2.600000000000000228e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.464070422353724865e+01,-1.715565995312621439e+01,2.255364468524765797e+01,1.000000000000000000e+00
2.699999999999999969e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-6.347563716481963603e+00,-2.102667207310882702e+01,2.196389090313583381e+01,1.000000000000000000e+00
2.800000000000000058e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-2.054782667443328492e+01,-5.863979451069775806e+00,2.136818747683388509e+01,1.000000000000000000e+00
2.900000000000000147e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-1.559145371700687299e+01,1.371900212616945325e+01,2.076787057806864922e+01,1.000000000000000000e+00
2.999999999999999889e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,3.020684985828984370e+00,1.993671400988468179e+01,2.016425310532340731e+01,1.000000000000000000e+00
3.099999999999999978e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.785164303121061025e+01,7.991149089050056276e+00,1.955862016291527539e+01,1.000000000000000000e+00
3.200000000000000067e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,1.586722480150775816e+01,-1.036426563771404119e+01,1.895222480635671758e+01,1.000000000000000000e+00
3.300000000000000155e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-1.337058637080712487e-01,-1.834579684750787010e+01,1.834628407138676209e+01,1.000000000000000000e+00
3.400000000000000244e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-1.499350294391437544e+01,-9.485386501048951757e+00,1.774197530162441083e+01,1.000000000000000000e+00
3.500000000000000333e-02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,-1.554172137843031720e+01,7.228369991085708435e+00,1.714043278720775021e+01,1.000000000000000000e+00
