time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,9.995803935523113637e+01,9.780674989835097222e+01,9.989458342285055551e+03,9.863888749494424957e+00,0.000000000000000000e+00,9.863888749494424957e+00,9.997846904016299829e-01
1.000000000000000021e-03,9.985803989805114611e+01,9.770836006212448410e+01,9.969478452444849609e+03,9.858843115183088202e+00,0.000000000000000000e+00,9.858843115183088202e+00,9.997844203767520810e-01
2.000000000000000042e-03,9.975845830268394820e+01,9.762020065651449841e+01,9.949611745282163611e+03,9.854228835384095220e+00,0.000000000000000000e+00,9.854228835384095220e+00,9.997851375239993343e-01
3.000000000000000062e-03,9.965854044725637095e+01,9.751825412060316012e+01,9.929684397750779681e+03,9.849026950419474957e+00,0.000000000000000000e+00,9.849026950419474957e+00,9.997845022043043706e-01
4.000000000000000083e-03,9.955915961049522878e+01,9.743084852630272508e+01,9.909897951263872528e+03,9.844454796674487085e+00,0.000000000000000000e+00,9.844454796674487085e+00,9.997852799187713080e-01
5.000000000000000104e-03,9.945949477740707323e+01,9.733091610261362803e+01,9.890062522702270144e+03,9.839337743914425616e+00,0.000000000000000000e+00,9.839337743914425616e+00,9.997848223257133071e-01
6.000000000000000125e-03,9.936035214170819074e+01,9.724561699027981376e+01,9.870364842572827911e+03,9.834860538282654829e+00,0.000000000000000000e+00,9.834860538282654829e+00,9.997857949327948468e-01
7.000000000000000146e-03,9.926154657307137086e+01,9.716687537235156924e+01,9.850759956877298464e+03,9.830649057491832821e+00,0.000000000000000000e+00,9.830649057491832821e+00,9.997874046375605506e-01
8.000000000000000167e-03,9.916257245127253839e+01,9.707913809172168840e+01,9.831132340794325501e+03,9.826045323672731868e+00,0.000000000000000000e+00,9.826045323672731868e+00,9.997881227863609777e-01
9.000000000000001055e-03,9.906350864908719700e+01,9.698569173923533526e+01,9.811500928957921133e+03,9.821198920940599209e+00,0.000000000000000000e+00,9.821198920940599209e+00,9.997882712348207246e-01
