time,mean_particle_number,variance
4.200000000000000261e-02,9.584674328368966201e+01,9.386878446671835263e+01
4.300000000000000350e-02,9.575094444780715719e+01,9.377693759517933358e+01
4.399999999999999745e-02,9.565524136287712054e+01,9.368517857856204500e+01
4.499999999999999833e-02,9.555963393319633781e+01,9.359350733696010138e+01
4.599999999999999922e-02,9.546412206315747540e+01,9.350192379048348812e+01
4.700000000000000011e-02,9.536870565724858295e+01,9.341042785933859705e+01
4.800000000000000100e-02,9.527338462005333497e+01,9.331901946380094159e+01
4.900000000000000189e-02,9.517815885625070393e+01,9.322769852417877701e+01
5.000000000000000278e-02,9.508302827061484663e+01,9.313646496088222193e+01
5.100000000000000366e-02,9.498799276801513258e+01,9.304531869437414571e+01
5.200000000000000455e-02,9.489305225341615824e+01,9.295425964515743544e+01
5.299999999999999850e-02,9.479820663187732066e+01,9.286328773383320367e+01
5.399999999999999939e-02,9.470345580855298806e+01,9.277240288104439969e+01
5.500000000000000028e-02,9.460879968869232925e+01,9.268160500751582731e+01
5.600000000000000117e-02,9.451423817763931368e+01,9.259089403399775620e+01
5.700000000000000205e-02,9.441977118083231346e+01,9.250026988135869033e+01
5.800000000000000294e-02,9.432539860380440189e+01,9.240973247047986661e+01
5.900000000000000383e-02,9.423112035218289861e+01,9.231928172235348029e+01
5.999999999999999778e-02,9.413693633168965391e+01,9.222891755798264057e+01
6.099999999999999867e-02,9.404284644814055127e+01,9.213863989849232894e+01
6.199999999999999956e-02,9.394885060744580585e+01,9.204844866501480283e+01
6.300000000000000044e-02,9.385494871560941021e+01,9.195834377879509702e+01
6.400000000000000133e-02,9.376114067872954649e+01,9.186832516110916913e+01
6.500000000000000222e-02,9.366742640299818845e+01,9.177839273330391734e+01
6.600000000000000311e-02,9.357380579470110149e+01,9.168854641679536144e+01
6.700000000000000400e-02,9.348027876021754423e+01,9.159878613305954786e+01
6.800000000000000488e-02,9.338684520602051009e+01,9.150911180364346365e+01
6.900000000000000577e-02,9.329350503867658517e+01,9.141952335013047559e+01
7.000000000000000666e-02,9.320025816484545089e+01,9.133002069421127089e+01
7.100000000000000755e-02,9.310710449128008293e+01,9.124060375761837349e+01
7.200000000000000844e-02,9.301404392482710648e+01,9.115127246211341117e+01
7.299999999999999545e-02,9.292107637242575890e+01,9.106202672957806499e+01
7.399999999999999634e-02,9.282820174110852918e+01,9.097286648192493885e+01
7.499999999999999722e-02,9.273541993800081684e+01,9.088379164113575825e+01
7.599999999999999811e-02,9.264273087032077569e+01,9.079480212925591331e+01
7.699999999999999900e-02,9.255013444537927114e+01,9.070589786840901070e+01
7.799999999999999989e-02,9.245763057057995127e+01,9.061707878074048494e+01
7.900000000000000078e-02,9.236521915341884892e+01,9.052834478851582389e+01
8.000000000000000167e-02,9.227290010148466592e+01,9.043969581400961033e+01
8.100000000000000255e-02,9.218067332245827572e+01,9.035113177959283348e+01
8.200000000000000344e-02,9.208853872411280861e+01,9.026265260769832821e+01
8.300000000000000433e-02,9.199649621431396440e+01,9.017425822077166231e+01
8.400000000000000522e-02,9.190454570101877607e+01,9.008594854142211261e+01
8.500000000000000611e-02,9.181268709227700242e+01,8.999772349223167112e+01
8.600000000000000699e-02,9.172092029622997700e+01,8.990958299587691727e+01
8.700000000000000788e-02,9.162924522111083547e+01,8.982152697511082806e+01
8.799999999999999489e-02,9.153766177524470038e+01,8.973355535268274252e+01
8.899999999999999578e-02,9.144616986704788530e+01,8.964566805152753659e+01
8.999999999999999667e-02,9.135476940502850596e+01,8.955786499454370642e+01
9.099999999999999756e-02,9.126346029778618174e+01,8.947014610471160267e+01
9.199999999999999845e-02,9.117224245401176574e+01,8.938251130508433562e+01
9.299999999999999933e-02,9.108111578248743001e+01,8.929496051878231810e+01
9.400000000000000022e-02,9.099008019208643816e+01,8.920749366897689470e+01
9.500000000000000111e-02,9.089913559177320224e+01,8.912011067891398852e+01
9.600000000000000200e-02,9.080828189060314060e+01,8.903281147188863542e+01
9.700000000000000289e-02,9.071751899772259264e+01,8.894559597127408779e+01
9.800000000000000377e-02,9.062684682236859146e+01,8.885846410048361577e+01
9.900000000000000466e-02,9.053626527386889222e+01,8.877141578302143898e+01
1.000000000000000056e-01,9.044577426164212852e+01,8.868445094241997140e+01
1.010000000000000064e-01,9.035537369519704498e+01,8.859756950231985684e+01
1.020000000000000073e-01,9.026506348413326464e+01,8.851077138636810560e+01
1.030000000000000082e-01,9.017484353814040787e+01,8.842405651833632874e+01
1.040000000000000091e-01,9.008471376699861821e+01,8.833742482199613733e+01
1.049999999999999961e-01,8.999467408057815021e+01,8.825087622121736786e+01
1.059999999999999970e-01,8.990472438883931261e+01,8.816441063991806004e+01
1.069999999999999979e-01,8.981486460183218412e+01,8.807802800211175054e+01
1.079999999999999988e-01,8.972509462969735239e+01,8.799172823180470004e+01
1.089999999999999997e-01,8.963541438266447869e+01,8.790551125315050740e+01
1.100000000000000006e-01,8.954582377105352009e+01,8.781937699029458599e+01
1.110000000000000014e-01,8.945632270527369201e+01,8.773332536749876454e+01
1.120000000000000023e-01,8.936691109582410775e+01,8.764735630902578123e+01
1.130000000000000032e-01,8.927758885329308214e+01,8.756146973924114718e+01
1.140000000000000041e-01,8.918835588835837314e+01,8.747566558258404257e+01
1.150000000000000050e-01,8.909921211178698286e+01,8.738994376352275140e+01
1.160000000000000059e-01,8.901015743443510075e+01,8.730430420660832169e+01
1.170000000000000068e-01,8.892119176724804674e+01,8.721874683644364268e+01
1.180000000000000077e-01,8.883231502126021439e+01,8.713327157769344922e+01
1.190000000000000085e-01,8.874352710759474405e+01,8.704787835509705474e+01
1.199999999999999956e-01,8.865482793746386392e+01,8.696256709342833346e+01
1.209999999999999964e-01,8.856621742216819371e+01,8.687733771756211354e+01
1.219999999999999973e-01,8.847769547309744098e+01,8.679219015238595603e+01
1.229999999999999982e-01,8.838926200172940639e+01,8.670712432290838478e+01
1.239999999999999991e-01,8.830091691963086475e+01,8.662214015412064327e+01
1.250000000000000000e-01,8.821266013845657028e+01,8.653723757115949411e+01
1.260000000000000009e-01,8.812449156994969712e+01,8.645241649918352778e+01
1.270000000000000018e-01,8.803641112594178253e+01,8.636767686339771899e+01
1.280000000000000027e-01,8.794841871835237157e+01,8.628301858908525901e+01
1.290000000000000036e-01,8.786051425918896030e+01,8.619844160160118918e+01
1.300000000000000044e-01,8.777269766054713784e+01,8.611394582633965911e+01
1.310000000000000053e-01,8.768496883461033065e+01,8.602953118877576344e+01
1.320000000000000062e-01,8.759732769364956084e+01,8.594519761445008044e+01
1.330000000000000071e-01,8.750977415002390103e+01,8.586094502891501179e+01
1.340000000000000080e-01,8.742230811617962161e+01,8.577677335785938340e+01
1.350000000000000089e-01,8.733492950465075921e+01,8.569268252696565469e+01
1.360000000000000098e-01,8.724763822805869040e+01,8.560867246202178649e+01
1.370000000000000107e-01,8.716043419911207479e+01,8.552474308886576182e+01
1.380000000000000115e-01,8.707331733060698298e+01,8.544089433337376249e+01
1.390000000000000124e-01,8.698628753542647019e+01,8.535712612151564826e+01
1.400000000000000133e-01,8.689934472654071840e+01,8.527343837930493464e+01
1.410000000000000142e-01,8.681248881700690845e+01,8.518983103282334923e+01
1.420000000000000151e-01,8.672571971996920581e+01,8.510630400819536590e+01
1.430000000000000160e-01,8.663903734865841955e+01,8.502285723163458897e+01
1.440000000000000169e-01,8.655244161639220124e+01,8.493949062940191652e+01
1.449999999999999900e-01,8.646593243657478922e+01,8.485620412780917832e+01
1.459999999999999909e-01,8.637950972269703698e+01,8.477299765323823522e+01
1.469999999999999918e-01,8.629317338833624262e+01,8.468987113213461271e+01
1.479999999999999927e-01,8.620692334715602101e+01,8.460682449098931102e+01
