time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
0.000000000000000000e+00,1.000605328745121341e+02,1.350680167868631543e+00,9.913325060178023705e+03,4.128228568562501422e-01,-3.172000153707061898e-01,5.206136387899689133e-01,9.901334307559651604e-01,-2.744562745802496817e-01,2.385566946779270836e+00,-5.226445894914687784e+01
1.000000000000000021e-03,9.996052235523147544e+01,1.447892065842097509e+00,9.893518223496626888e+03,4.126164970220797534e-01,-3.170414550064152293e-01,5.203533970364341288e-01,9.901334307559650494e-01,-2.741819554880754461e-01,2.380526535930250986e+00,-5.216003449051536478e+01
2.000000000000000042e-03,9.986061179648149277e+01,1.544809873696067370e+00,9.873750960901315921e+03,4.124102403420357166e-01,-3.168829739024897063e-01,5.200932853712511017e-01,9.901334307559651604e-01,-2.739079105778795542e-01,2.375496469736745553e+00,-5.205581867209136249e+01
3.000000000000000062e-03,9.976080109835163512e+01,1.641434278830274707e+00,9.854023193323015221e+03,4.122040867645539453e-01,-3.167245720193093139e-01,5.198333037293922931e-01,9.901334307559652714e-01,-2.736341395756170525e-01,2.370476727256367155e+00,-5.195181107701145606e+01
4.000000000000000083e-03,9.966109016103119700e+01,1.737765967174709658e+00,9.834334841850624798e+03,4.119980362380959993e-01,-3.165662493172735625e-01,5.195734520458620276e-01,9.901334307559650494e-01,-2.733606422075169351e-01,2.365467287588828071e+00,-5.184801128924512881e+01
5.000000000000000104e-03,9.956147888480920471e+01,1.833805623191437917e+00,9.814685827730712845e+03,4.117920887111492512e-01,-3.164080057568017801e-01,5.193137302556974921e-01,9.901334307559650494e-01,-2.730874182000817552e-01,2.360468129875840759e+00,-5.174441889359307822e+01
6.000000000000000125e-03,9.946196717007441634e+01,1.929553929872781737e+00,9.795076072367201050e+03,4.115862441322268306e-01,-3.162498412983331120e-01,5.190541382939681814e-01,9.901334307559650494e-01,-2.728144672800876247e-01,2.355479233301139175e+00,-5.164103347568561020e+01
7.000000000000000146e-03,9.936255491731506595e+01,2.025011568746776902e+00,9.775505497321037183e+03,4.113805024498675689e-01,-3.160917559023263546e-01,5.187946760957762304e-01,9.901334307559651604e-01,-2.725417891745834376e-01,2.350500577090230081e+00,-5.153785462198089107e+01
8.000000000000000167e-03,9.926324202711893463e+01,2.120179219877172727e+00,9.755974024309896777e+03,4.111748636126361101e-01,-3.159337495292602882e-01,5.185353435962559709e-01,9.901334307559649384e-01,-2.722693836108912024e-01,2.345532140510492525e+00,-5.143488191976338442e+01
9.000000000000001055e-03,9.916402840017308051e+01,2.215057561881621950e+00,9.736481575207861169e+03,4.109693275691226888e-01,-3.157758221396331777e-01,5.182761407305743750e-01,9.901334307559651604e-01,-2.719972503166052102e-01,2.340573902870922041e+00,-5.133211495714212447e+01
1.000000000000000021e-02,9.906491393726390982e+01,2.309647271906214883e+00,9.717028072045110093e+03,4.107638942679432414e-01,-3.156179736939633274e-01,5.180170674339306114e-01,9.901334307559650494e-01,-2.717253890195922561e-01,2.335625843522187495e+00,-5.122955332304914577e+01
1.099999999999999936e-02,9.896589853927692104e+01,2.403949025658221217e+00,9.697613437007601533e+03,4.105585636577395725e-01,-3.154602041527884704e-01,5.177581236415563781e-01,9.901334307559649384e-01,-2.714537994479909178e-01,2.330687941856439238e+00,-5.112719660723776371e+01
1.200000000000000025e-02,9.886698210719671920e+01,2.497963497391538112e+00,9.678237592436771592e+03,4.103533356871789106e-01,-3.153025134766663240e-01,5.174993092887157919e-01,9.901334307559651604e-01,-2.711824813302116111e-01,2.325760177307287790e+00,-5.102504440028097576e+01
1.300000000000000114e-02,9.876816454210685947e+01,2.591691359913966153e+00,9.658900460829216172e+03,4.101482103049543526e-01,-3.151449016261742009e-01,5.172406243107052770e-01,9.901334307559652714e-01,-2.709114343949363124e-01,2.320842529349746997e+00,-5.092309629356982725e+01
1.400000000000000029e-02,9.866944574518977618e+01,2.685133284585390356e+00,9.639601964836379921e+03,4.099431874597844749e-01,-3.149873685619091201e-01,5.169820686428534540e-01,9.901334307559650494e-01,-2.706406583711179481e-01,2.315934977500063496e+00,-5.082135187931174158e+01
1.499999999999999944e-02,9.857082561772665485e+01,2.778289941334151081e+00,9.620342027264259741e+03,4.097382671004135557e-01,-3.148299142444878074e-01,5.167236422205213620e-01,9.901334307559652714e-01,-2.703701529879805054e-01,2.311037501315688303e+00,-5.071981075052894283e+01
1.600000000000000033e-02,9.847230406109738965e+01,2.871161998644311097e+00,9.601120571073073734e+03,4.095334491756116302e-01,-3.146725386345467501e-01,5.164653449791027917e-01,9.901334307559649384e-01,-2.700999179750185886e-01,2.306150080395198643e+00,-5.061847250105677176e+01
1.700000000000000122e-02,9.837388097678037013e+01,2.963750123572026496e+00,9.581937519376973796e+03,4.093287336341741023e-01,-3.145152416927419203e-01,5.162071768540229533e-01,9.901334307559650494e-01,-2.698299530619971409e-01,2.301272694378184269e+00,-5.051733672554209420e+01
