time,mean_particle_number,variance
0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00
1.000000000000000021e-03,9.989699999999999136e+01,1.103910000019823201e-01
2.000000000000000042e-03,9.980700000000000216e+01,1.957509999992907979e-01
3.000000000000000062e-03,9.969899999999999807e+01,3.103989999999612337e-01
4.000000000000000083e-03,9.961100000000000421e+01,4.076789999999164138e-01
5.000000000000000104e-03,9.950799999999999557e+01,5.239360000014130492e-01
6.000000000000000125e-03,9.942499999999999716e+01,6.263750000016443664e-01
7.000000000000000146e-03,9.934600000000000364e+01,6.982839999982388690e-01
8.000000000000000167e-03,9.925799999999999557e+01,7.734360000013111858e-01
9.000000000000001055e-03,9.915900000000000603e+01,8.757189999978436390e-01
1.000000000000000021e-02,9.906499999999999773e+01,9.807749999999941792e-01
1.099999999999999936e-02,9.898099999999999454e+01,1.042639000001145178e+00
1.200000000000000025e-02,9.888299999999999557e+01,1.129311000002417131e+00
1.300000000000000114e-02,9.879000000000000625e+01,1.203899999998611747e+00
1.400000000000000029e-02,9.868999999999999773e+01,1.323900000001231092e+00
1.499999999999999944e-02,9.859000000000000341e+01,1.427899999998771818e+00
1.600000000000000033e-02,9.848399999999999466e+01,1.503744000001461245e+00
1.700000000000000122e-02,9.837699999999999534e+01,1.550870999999460764e+00
1.800000000000000211e-02,9.829900000000000659e+01,1.627598999999463558e+00
1.899999999999999953e-02,9.819799999999999329e+01,1.712796000001617358e+00
2.000000000000000042e-02,9.809600000000000364e+01,1.814783999998326181e+00
2.100000000000000130e-02,9.798900000000000432e+01,1.914878999999928055e+00
2.199999999999999872e-02,9.789000000000000057e+01,2.021899999999732245e+00
2.299999999999999961e-02,9.778499999999999659e+01,2.112775000001420267e+00
2.400000000000000050e-02,9.768200000000000216e+01,2.138875999999072519e+00
2.500000000000000139e-02,9.757299999999999329e+01,2.258671000001413631e+00
2.600000000000000228e-02,9.747599999999999909e+01,2.341424000000188244e+00
2.699999999999999969e-02,9.738200000000000500e+01,2.394075999998676707e+00
2.800000000000000058e-02,9.727799999999999159e+01,2.484716000002663350e+00
2.900000000000000147e-02,9.718699999999999761e+01,2.588031000001137727e+00
2.999999999999999889e-02,9.710599999999999454e+01,2.710764000001290697e+00
3.099999999999999978e-02,9.700199999999999534e+01,2.791996000001745415e+00
3.200000000000000067e-02,9.689000000000000057e+01,2.917899999998553540e+00
3.300000000000000155e-02,9.678400000000000603e+01,3.079343999997945502e+00
3.400000000000000244e-02,9.669700000000000273e+01,3.177190999998856569e+00
3.500000000000000333e-02,9.659300000000000352e+01,3.339351000000533531e+00
3.600000000000000422e-02,9.649599999999999511e+01,3.421984000000520609e+00
3.699999999999999817e-02,9.641899999999999693e+01,3.447439000001395470e+00
3.799999999999999906e-02,9.632500000000000284e+01,3.589374999999563443e+00
3.899999999999999994e-02,9.623000000000000398e+01,3.659099999998943531e+00
4.000000000000000083e-02,9.610599999999999454e+01,3.790764000001217937e+00
4.100000000000000172e-02,9.599599999999999511e+01,3.891983999999865773e+00
4.200000000000000261e-02,9.590200000000000102e+01,4.016395999999076594e+00
4.300000000000000350e-02,9.582999999999999829e+01,4.111100000000078580e+00
4.399999999999999745e-02,9.573300000000000409e+01,4.217710999999326305e+00
4.499999999999999833e-02,9.564900000000000091e+01,4.301798999998936779e+00
4.599999999999999922e-02,9.555599999999999739e+01,4.388864000000467058e+00
4.700000000000000011e-02,9.546099999999999852e+01,4.480478999999832013e+00
4.800000000000000100e-02,9.536299999999999955e+01,4.561230999999679625e+00
4.900000000000000189e-02,9.528000000000000114e+01,4.677599999999074498e+00
5.000000000000000278e-02,9.518899999999999295e+01,4.789279000002352404e+00
5.100000000000000366e-02,9.508899999999999864e+01,4.881079000000681845e+00
5.200000000000000455e-02,9.499500000000000455e+01,4.910974999998870771e+00
5.299999999999999850e-02,9.490099999999999625e+01,4.983199000002059620e+00
5.399999999999999939e-02,9.480299999999999727e+01,5.086191000000326312e+00
5.500000000000000028e-02,9.470099999999999341e+01,5.105599000002257526e+00
5.600000000000000117e-02,9.460699999999999932e+01,5.154550999999628402e+00
5.700000000000000205e-02,9.450100000000000477e+01,5.327998999999181251e+00
5.800000000000000294e-02,9.439799999999999613e+01,5.533596000001125503e+00
5.900000000000000383e-02,9.430500000000000682e+01,5.573974999997517443e+00
5.999999999999999778e-02,9.421599999999999397e+01,5.609344000000419328e+00
6.099999999999999867e-02,9.410899999999999466e+01,5.705119000002014218e+00
6.199999999999999956e-02,9.402100000000000080e+01,5.778559000000313972e+00
