time,mean_particle_number,variance
0.000000000000000000e+00,5.005498590154616068e+01,2.058144308004557388e+00
1.000000000000000021e-03,5.000495593479711687e+01,2.104012094725476345e+00
2.000000000000000042e-03,4.995497597300825987e+01,2.149738282558701030e+00
3.000000000000000062e-03,4.990504596619939548e+01,2.195323204377018556e+00
4.000000000000000083e-03,4.985516586444077092e+01,2.240767192271505337e+00
5.000000000000000104e-03,4.980533561785216534e+01,2.286070577682949079e+00
6.000000000000000125e-03,4.975555517660328775e+01,2.331233691315446777e+00
7.000000000000000146e-03,4.970582449091374144e+01,2.376256863153230370e+00
8.000000000000000167e-03,4.965614351105280377e+01,2.421140422490680066e+00
9.000000000000001055e-03,4.960651218733959666e+01,2.465884697895035060e+00
1.000000000000000021e-02,4.955693047014258212e+01,2.510490017253232509e+00
1.099999999999999936e-02,4.950739830988038648e+01,2.554956707699147955e+00
1.200000000000000025e-02,4.945791565702040771e+01,2.599285095735922368e+00
1.300000000000000114e-02,4.940848246208032890e+01,2.643475507100902178e+00
1.400000000000000029e-02,4.935909867562682507e+01,2.687528266866593185e+00
1.499999999999999944e-02,4.930976424827600368e+01,2.731443699397914315e+00
1.600000000000000033e-02,4.926047913069358941e+01,2.775222128347195394e+00
1.700000000000000122e-02,4.921124327359450490e+01,2.818863876682371483e+00
1.800000000000000211e-02,4.916205662774262208e+01,2.862369266694713588e+00
1.899999999999999953e-02,4.911291914395165747e+01,2.905738619949715940e+00
2.000000000000000042e-02,4.906383077308384344e+01,2.948972257343484671e+00
2.100000000000000130e-02,4.901479146605093717e+01,2.992070499080455193e+00
2.199999999999999872e-02,4.896580117381354569e+01,3.035033664659295027e+00
2.299999999999999961e-02,4.891685984738127502e+01,3.077862072936113691e+00
2.400000000000000050e-02,4.886796743781314234e+01,3.120556042000771413e+00
2.500000000000000139e-02,4.881912389621637516e+01,3.163115889340133435e+00
2.600000000000000228e-02,4.877032917374766896e+01,3.205541931712104997e+00
2.699999999999999969e-02,4.872158322161210009e+01,3.247834485212933942e+00
2.800000000000000058e-02,4.867288599106387892e+01,3.289993865242195170e+00
2.900000000000000147e-02,4.862423743340568194e+01,3.332020386529165989e+00
2.999999999999999889e-02,4.857563749998902125e+01,3.373914363132826111e+00
3.099999999999999978e-02,4.852708614221384664e+01,3.415676108420939272e+00
3.200000000000000067e-02,4.847858331152882982e+01,3.457305935107342520e+00
3.300000000000000155e-02,4.843012895943123652e+01,3.498804155199650268e+00
3.400000000000000244e-02,4.838172303746660674e+01,3.540171080078835075e+00
3.500000000000000333e-02,4.833336549722901765e+01,3.581407020415099396e+00
3.600000000000000422e-02,4.828505629036107649e+01,3.622512286216988286e+00
3.699999999999999817e-02,4.823679536855328820e+01,3.663487186853217281e+00
3.799999999999999906e-02,4.818858268354496488e+01,3.704332030993100489e+00
3.899999999999999994e-02,4.814041818712334475e+01,3.745047126657482295e+00
4.000000000000000083e-02,4.809230183112386925e+01,3.785632781206004438e+00
4.100000000000000172e-02,4.804423356743045304e+01,3.826089301305273693e+00
4.200000000000000261e-02,4.799621334797436134e+01,3.866416993025268312e+00
4.300000000000000350e-02,4.794824112473573763e+01,3.906616161708825530e+00
4.399999999999999745e-02,4.790031684974206172e+01,3.946687112098516081e+00
4.499999999999999833e-02,4.785244047506937903e+01,3.986630148211133928e+00
4.599999999999999922e-02,4.780461195284114950e+01,4.026445573476848949e+00
4.700000000000000011e-02,4.775683123522887286e+01,4.066133690631886566e+00
4.800000000000000100e-02,4.770909827445169782e+01,4.105694801777644898e+00
4.900000000000000189e-02,4.766141302277689817e+01,4.145129208348407701e+00
5.000000000000000278e-02,4.761377543251907696e+01,4.184437211136810220e+00
5.100000000000000366e-02,4.756618545604055015e+01,4.223619110312483826e+00
5.200000000000000455e-02,4.751864304575157405e+01,4.262675205337473017e+00
5.299999999999999850e-02,4.747114815410954947e+01,4.301605795088107698e+00
5.399999999999999939e-02,4.742370073361961857e+01,4.340411177761779982e+00
5.500000000000000028e-02,4.737630073683445175e+01,4.379091650920599932e+00
5.600000000000000117e-02,4.732894811635390653e+01,4.417647511493669299e+00
5.700000000000000205e-02,4.728164282482536152e+01,4.456079055768441322e+00
5.800000000000000294e-02,4.723438481494371644e+01,4.494386579363435885e+00
5.900000000000000383e-02,4.718717403945068867e+01,4.532570377307820308e+00
5.999999999999999778e-02,4.714001045113565169e+01,4.570630743955462094e+00
6.099999999999999867e-02,4.709289400283510219e+01,4.608567973036770127e+00
6.199999999999999956e-02,4.704582464743241843e+01,4.646382357659149420e+00
6.300000000000000044e-02,4.699880233785829375e+01,4.684074190281535266e+00
6.400000000000000133e-02,4.695182702709053046e+01,4.721643762735766359e+00
6.500000000000000222e-02,4.690489866815347852e+01,4.759091366252505395e+00
6.600000000000000311e-02,4.685801721411915821e+01,4.796417291373018088e+00
6.700000000000000400e-02,4.681118261810584613e+01,4.833621828066497983e+00
6.800000000000000488e-02,4.676439483327929025e+01,4.870705265627293556e+00
6.900000000000000577e-02,4.671765381285131724e+01,4.907667892782228591e+00
7.000000000000000666e-02,4.667095951008094090e+01,4.944509997609202401e+00
