time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.975201459422409211e-01,0.000000000000000000e+00,9.975201459422409211e-01,9.958937342115959934e-01
1.000000000000000021e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.975191745287700362e-01,-9.862479223313885563e-04,9.975196620806645598e-01,9.958937342115959934e-01
2.000000000000000042e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.975162891877715765e-01,-1.972489686962468260e-03,9.975182393873844866e-01,9.958937342115959934e-01
3.000000000000000062e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.975114803000915131e-01,-2.958723410724023711e-03,9.975158682320303116e-01,9.958937342115959934e-01
4.000000000000000083e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.975047479057879141e-01,-3.944944043991502856e-03,9.975125486318955348e-01,9.958937342115959934e-01
5.000000000000000104e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.974960920461546365e-01,-4.931146381375275944e-03,9.975082805931914098e-01,9.958937342115959934e-01
6.000000000000000125e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.974855127611959027e-01,-5.917325849014041551e-03,9.975030641124214004e-01,9.958937342115959934e-01
7.000000000000000146e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.974730101395457016e-01,-6.903477873632184701e-03,9.974968992250543565e-01,9.958937342115959934e-01
8.000000000000000167e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.974585842615654174e-01,-7.889597881854447034e-03,9.974897859486200336e-01,9.958937342115959934e-01
9.000000000000001055e-03,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.974422352030937189e-01,-8.875681300326289727e-03,9.974817242864596478e-01,9.958937342115959934e-01
1.000000000000000021e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.974239631099945935e-01,-9.861723557655660555e-03,9.974727143022887876e-01,9.958937342115959934e-01
1.099999999999999936e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.974037681184425574e-01,-1.084772008217895281e-02,9.974627560404695226e-01,9.958937342115959934e-01
1.200000000000000025e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.973816503502679343e-01,-1.183366630183056711e-02,9.974518495213525737e-01,9.958937342115959934e-01
1.300000000000000114e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.973576099273010476e-01,-1.281955764454489714e-02,9.974399947556243928e-01,9.958937342115959934e-01
1.400000000000000029e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.973316469713722210e-01,-1.380538953825633484e-02,9.974271917443061630e-01,9.958937342115959934e-01
1.499999999999999944e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.973037616148379136e-01,-1.479115741127219087e-02,9.974134404892839312e-01,9.958937342115959934e-01
1.600000000000000033e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.972739541398694119e-01,-1.577685669720757522e-02,9.973987411326599162e-01,9.958937342115959934e-01
1.700000000000000122e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.972422247713452759e-01,-1.676248282764775457e-02,9.973830937495630211e-01,9.958937342115959934e-01
1.800000000000000211e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.972085736943192558e-01,-1.774803123276705308e-02,9.973664983656199690e-01,9.958937342115959934e-01
1.899999999999999953e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.971730010938456568e-01,-1.873349734273982090e-02,9.973489549967939904e-01,9.958937342115959934e-01
2.000000000000000042e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.971355071549783400e-01,-1.971887658774039778e-02,9.973304636493854902e-01,9.958937342115959934e-01
2.100000000000000130e-02,9.995479440520549375e-01,9.954453899482637036e-01,9.949935383548986767e-01,9.970960920707480080e-01,-2.070416439838619962e-02,9.973110243280143283e-01,9.958937342115959934e-01
