time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+06,3.162277660168379256e+01,0.000000000000000000e+00,3.162277660168379256e+01,1.000000000000000000e+00
1.000000000000000021e-03,9.990004998333749882e+02,9.990004998333749882e+02,9.980019986673330422e+05,1.709535599940129202e+01,-2.656598952623125953e+01,3.159118542021009191e+01,1.000000000000000000e+00
2.000000000000000042e-03,9.980019986673330550e+02,9.980019986673330550e+02,9.960079893439915031e+05,-1.300564886029201439e+01,-2.872070694338812302e+01,3.152817643957857996e+01,1.000000000000000000e+00
3.000000000000000062e-03,9.970044955033730503e+02,9.970044955033730503e+02,9.940179640539353713e+05,-3.107831457480658699e+01,-4.715582786824382033e+00,3.143403184177985565e+01,1.000000000000000000e+00
4.000000000000000083e-03,9.960079893439915395e+02,9.960079893439915395e+02,9.920319148370607290e+05,-2.084099287921141652e+01,2.336480942272936545e+01,3.130912492472129216e+01,1.000000000000000000e+00
5.000000000000000104e-03,9.950124791926823491e+02,9.950124791926823491e+02,9.900498337491680868e+05,8.088902091505861591e+00,3.008548250032081128e+01,3.115391780054440574e+01,1.000000000000000000e+00
6.000000000000000125e-03,9.940179640539353159e+02,9.940179640539353159e+02,9.880717128619306022e+05,2.940545886047571500e+01,9.715729038012430152e+00,3.096895867695921822e+01,1.000000000000000000e+00
7.000000000000000146e-03,9.930244429332351501e+02,9.930244429332351501e+02,9.860975442628619494e+05,2.414584075834332921e+01,-1.904838419870156230e+01,3.075487874319483339e+01,1.000000000000000000e+00
8.000000000000000167e-03,9.920319148370606399e+02,9.920319148370606399e+02,9.841273200552851195e+05,-2.504961269432821602e+00,-3.040939052791900821e+01,3.051238868461216569e+01,1.000000000000000000e+00
9.000000000000001055e-03,9.910403787728836278e+02,9.910403787728836278e+02,9.821610323583006393e+05,-2.645943593850465803e+01,-1.464559449294485916e+01,3.024227485219338973e+01,1.000000000000000000e+00
1.000000000000000021e-02,9.900498337491681013e+02,9.900498337491681013e+02,9.801986733067553723e+05,-2.662261193352279776e+01,1.370996799545902078e+01,2.994539511510010144e+01,1.000000000000000000e+00
1.099999999999999936e-02,9.890602787753687153e+02,9.890602787753687153e+02,9.782402350512100384e+05,-3.432372562276568839e+00,2.942314834872665941e+01,2.962267442614601620e+01,1.000000000000000000e+00
