time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2
0.000000000000000000e+00,1.000000000000000000e+03,0.000000000000000000e+00,9.990000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
1.000000000000000021e-03,9.990004998333749882e+02,9.985011660419429447e-01,9.970039966686656699e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
2.000000000000000042e-03,9.980019986673330550e+02,1.994009323341594531e+00,9.950119813546474325e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999998881e-01
3.000000000000000062e-03,9.970044955033730503e+02,2.986531449437723751e+00,9.930239460898814723e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
4.000000000000000083e-03,9.960079893439915395e+02,3.976074506930826757e+00,9.910398829222236527e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
5.000000000000000104e-03,9.950124791926823491e+02,4.962645443514213106e+00,9.890597839154188987e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
6.000000000000000125e-03,9.940179640539353159e+02,5.946251192004758934e+00,9.870836411490687169e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
7.000000000000000146e-03,9.930244429332351501e+02,6.926898670373216049e+00,9.851114467185990652e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
8.000000000000000167e-03,9.920319148370606399e+02,7.904594781775520218e+00,9.831431927352298517e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
9.000000000000001055e-03,9.910403787728836278e+02,8.879346414582878211e+00,9.811788713259423384e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
1.000000000000000021e-02,9.900498337491681013e+02,9.851160442412854934e+00,9.792184746334486408e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
1.099999999999999936e-02,9.890602787753687153e+02,1.082004372415867977e+01,9.772619948161587818e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
1.200000000000000025e-02,9.880717128619305640e+02,1.178600310402122631e+01,9.753094240481515881e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.990000000000001101e-01
1.300000000000000114e-02,9.870841350202875901e+02,1.274904541153820681e+01,9.733607545191406971e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.990000000000001101e-01
1.400000000000000029e-02,9.860975442628619021e+02,1.370917746161504169e+01,9.714159784344455693e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999998881e-01
1.499999999999999944e-02,9.851119396030626376e+02,1.466640605455449275e+01,9.694750880149594741e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999998881e-01
1.600000000000000033e-02,9.841273200552851677e+02,1.562073797608753978e+01,9.675380754971185233e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
1.700000000000000122e-02,9.831436846349096186e+02,1.657217999740301195e+01,9.656049331328691915e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
1.800000000000000211e-02,9.821610323583007585e+02,1.752073887517768824e+01,9.636756531896399101e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
1.899999999999999953e-02,9.811793622428059507e+02,1.846642135160647769e+01,9.617502279503082391e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
2.000000000000000042e-02,9.801986733067552677e+02,1.940923415443207745e+01,9.598286497131708311e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
2.100000000000000130e-02,9.792189645694595583e+02,2.034918399697505009e+01,9.579109107919119997e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.989999999999999991e-01
